county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Vernon,Christiana,Town,Wards 1 & 2,0,Scattering,Scattering,2009,101
Vernon,Clinton,Town,Wards 1 & 2,64,Randy R Koschnick,Conservative,2009,140
Vernon,Clinton,Town,Wards 1 & 2,76,Shirley S Abrahamson,Liberal,2009,140
Vernon,Clinton,Town,Wards 1 & 2,0,Scattering,Scattering,2009,140
Vernon,Coon,Town,Wards 1 & 2,59,Randy R Koschnick,Conservative,2009,142
Vernon,Coon,Town,Wards 1 & 2,83,Shirley S Abrahamson,Liberal,2009,142
Vernon,Coon,Town,Wards 1 & 2,0,Scattering,Scattering,2009,142
Vernon,Forest,Town,Ward 1,39,Randy R Koschnick,Conservative,2009,70
Vernon,Forest,Town,Ward 1,31,Shirley S Abrahamson,Liberal,2009,70
Vernon,Forest,Town,Ward 1,0,Scattering,Scattering,2009,70
Vernon,Franklin,Town,Ward 1,72,Randy R Koschnick,Conservative,2009,124
Vernon,Franklin,Town,Ward 1,52,Shirley S Abrahamson,Liberal,2009,124
Vernon,Franklin,Town,Ward 1,0,Scattering,Scattering,2009,124
Vernon,Genoa,Town,Wards 1 & 2,84,Randy R Koschnick,Conservative,2009,178
Vernon,Genoa,Town,Wards 1 & 2,94,Shirley S Abrahamson,Liberal,2009,178
Vernon,Genoa,Town,Wards 1 & 2,0,Scattering,Scattering,2009,178
Vernon,Greenwood,Town,Ward 1,46,Randy R Koschnick,Conservative,2009,87
Vernon,Greenwood,Town,Ward 1,41,Shirley S Abrahamson,Liberal,2009,87
Vernon,Greenwood,Town,Ward 1,0,Scattering,Scattering,2009,87
Vernon,Hamburg,Town,Wards 1 & 2,79,Randy R Koschnick,Conservative,2009,175
Vernon,Hamburg,Town,Wards 1 & 2,96,Shirley S Abrahamson,Liberal,2009,175
Vernon,Hamburg,Town,Wards 1 & 2,0,Scattering,Scattering,2009,175
Vernon,Harmony,Town,Ward 1,37,Randy R Koschnick,Conservative,2009,65
Vernon,Harmony,Town,Ward 1,28,Shirley S Abrahamson,Liberal,2009,65
Vernon,Harmony,Town,Ward 1,0,Scattering,Scattering,2009,65
Vernon,Hillsboro,Town,Wards 1 & 2,52,Randy R Koschnick,Conservative,2009,104
Vernon,Hillsboro,Town,Wards 1 & 2,52,Shirley S Abrahamson,Liberal,2009,104
Vernon,Hillsboro,Town,Wards 1 & 2,0,Scattering,Scattering,2009,104
Vernon,Jefferson,Town,Wards 1 - 4,48,Randy R Koschnick,Conservative,2009,88
Vernon,Jefferson,Town,Wards 1 - 4,40,Shirley S Abrahamson,Liberal,2009,88
Vernon,Jefferson,Town,Wards 1 - 4,0,Scattering,Scattering,2009,88
Vernon,Kickapoo,Town,Ward 1,57,Randy R Koschnick,Conservative,2009,181
Vernon,Kickapoo,Town,Ward 1,124,Shirley S Abrahamson,Liberal,2009,181
Vernon,Kickapoo,Town,Ward 1,0,Scattering,Scattering,2009,181
Vernon,Liberty,Town,Ward 1,25,Randy R Koschnick,Conservative,2009,60
Vernon,Liberty,Town,Ward 1,35,Shirley S Abrahamson,Liberal,2009,60
Vernon,Liberty,Town,Ward 1,0,Scattering,Scattering,2009,60
Vernon,Stark,Town,Wards 1 & 2,21,Randy R Koschnick,Conservative,2009,47
Vernon,Stark,Town,Wards 1 & 2,26,Shirley S Abrahamson,Liberal,2009,47
Vernon,Stark,Town,Wards 1 & 2,0,Scattering,Scattering,2009,47
Vernon,Sterling,Town,Ward 1,85,Randy R Koschnick,Conservative,2009,160
Vernon,Sterling,Town,Ward 1,75,Shirley S Abrahamson,Liberal,2009,160
Vernon,Sterling,Town,Ward 1,0,Scattering,Scattering,2009,160
Vernon,Union,Town,Wards 1 & 2,28,Randy R Koschnick,Conservative,2009,63
Vernon,Union,Town,Wards 1 & 2,35,Shirley S Abrahamson,Liberal,2009,63
Vernon,Union,Town,Wards 1 & 2,0,Scattering,Scattering,2009,63
Vernon,Viroqua,Town,Wards 1 - 4,115,Randy R Koschnick,Conservative,2009,259
Vernon,Viroqua,Town,Wards 1 - 4,144,Shirley S Abrahamson,Liberal,2009,259
Vernon,Viroqua,Town,Wards 1 - 4,0,Scattering,Scattering,2009,259
Vernon,Webster,Town,Ward 1,69,Randy R Koschnick,Conservative,2009,185
Vernon,Webster,Town,Ward 1,116,Shirley S Abrahamson,Liberal,2009,185
Vernon,Webster,Town,Ward 1,0,Scattering,Scattering,2009,185
Vernon,Wheatland,Town,Ward 1,57,Randy R Koschnick,Conservative,2009,166
Vernon,Wheatland,Town,Ward 1,109,Shirley S Abrahamson,Liberal,2009,166
Vernon,Wheatland,Town,Ward 1,0,Scattering,Scattering,2009,166
Vernon,Whitestown,Town,Ward 1,37,Randy R Koschnick,Conservative,2009,77
Vernon,Whitestown,Town,Ward 1,40,Shirley S Abrahamson,Liberal,2009,77
Vernon,Whitestown,Town,Ward 1,0,Scattering,Scattering,2009,77
Vernon,Chaseburg,Village,Ward 1,18,Randy R Koschnick,Conservative,2009,30
Vernon,Chaseburg,Village,Ward 1,12,Shirley S Abrahamson,Liberal,2009,30
Vernon,Chaseburg,Village,Ward 1,0,Scattering,Scattering,2009,30
Vernon,Coon Valley,Village,Ward 1,87,Randy R Koschnick,Conservative,2009,255
Vernon,Coon Valley,Village,Ward 1,168,Shirley S Abrahamson,Liberal,2009,255
Vernon,Coon Valley,Village,Ward 1,0,Scattering,Scattering,2009,255
Vernon,De Soto,Village,Ward 1,43,Randy R Koschnick,Conservative,2009,87
Vernon,De Soto,Village,Ward 1,44,Shirley S Abrahamson,Liberal,2009,87
Vernon,De Soto,Village,Ward 1,0,Scattering,Scattering,2009,87
Vernon,Genoa,Village,Ward 1,23,Randy R Koschnick,Conservative,2009,42
Vernon,Genoa,Village,Ward 1,19,Shirley S Abrahamson,Liberal,2009,42
Vernon,Genoa,Village,Ward 1,0,Scattering,Scattering,2009,42
Vernon,La Farge,Village,Ward 1,28,Randy R Koschnick,Conservative,2009,78
Vernon,La Farge,Village,Ward 1,50,Shirley S Abrahamson,Liberal,2009,78
Vernon,La Farge,Village,Ward 1,0,Scattering,Scattering,2009,78
Vernon,Ontario,Village,Ward 1,43,Randy R Koschnick,Conservative,2009,89
Vernon,Ontario,Village,Ward 1,46,Shirley S Abrahamson,Liberal,2009,89
Vernon,Ontario,Village,Ward 1,0,Scattering,Scattering,2009,89
Vernon,Readstown,Village,Ward 1,32,Randy R Koschnick,Conservative,2009,100
Vernon,Readstown,Village,Ward 1,68,Shirley S Abrahamson,Liberal,2009,100
Vernon,Readstown,Village,Ward 1,0,Scattering,Scattering,2009,100
Vernon,Stoddard,Village,Ward 1,37,Randy R Koschnick,Conservative,2009,85
Vernon,Stoddard,Village,Ward 1,48,Shirley S Abrahamson,Liberal,2009,85
Vernon,Stoddard,Village,Ward 1,0,Scattering,Scattering,2009,85
Vernon,Viola,Village,Ward 1,21,Randy R Koschnick,Conservative,2009,45
Vernon,Viola,Village,Ward 1,24,Shirley S Abrahamson,Liberal,2009,45
Vernon,Viola,Village,Ward 1,0,Scattering,Scattering,2009,45
Vernon,Hillsboro,City,Wards 1 - 4,74,Randy R Koschnick,Conservative,2009,196
Vernon,Hillsboro,City,Wards 1 - 4,122,Shirley S Abrahamson,Liberal,2009,196
Vernon,Hillsboro,City,Wards 1 - 4,0,Scattering,Scattering,2009,196
Vernon,Viroqua,City,Wards 1 - 9,156,Randy R Koschnick,Conservative,2009,394
Vernon,Viroqua,City,Wards 1 - 9,238,Shirley S Abrahamson,Liberal,2009,394
Vernon,Viroqua,City,Wards 1 - 9,0,Scattering,Scattering,2009,394
Vernon,Westby,City,Wards 1 - 5,145,Randy R Koschnick,Conservative,2009,454
Vernon,Westby,City,Wards 1 - 5,309,Shirley S Abrahamson,Liberal,2009,454
Vernon,Westby,City,Wards 1 - 5,0,Scattering,Scattering,2009,454
Vilas,Arbor Vitae,Town,Wards 1 - 4,178,Randy R Koschnick,Conservative,2009,426
Vilas,Arbor Vitae,Town,Wards 1 - 4,248,Shirley S Abrahamson,Liberal,2009,426
Vilas,Arbor Vitae,Town,Wards 1 - 4,0,Scattering,Scattering,2009,426
Vilas,Boulder Junction,Town,Wards 1 & 2,158,Randy R Koschnick,Conservative,2009,488
Vilas,Boulder Junction,Town,Wards 1 & 2,329,Shirley S Abrahamson,Liberal,2009,488
Vilas,Boulder Junction,Town,Wards 1 & 2,1,Scattering,Scattering,2009,488
Vilas,Cloverland,Town,Ward 1,116,Randy R Koschnick,Conservative,2009,302
Vilas,Cloverland,Town,Ward 1,186,Shirley S Abrahamson,Liberal,2009,302
Vilas,Cloverland,Town,Ward 1,0,Scattering,Scattering,2009,302
Vilas,Conover,Town,Wards 1 - 3,164,Randy R Koschnick,Conservative,2009,420
Vilas,Conover,Town,Wards 1 - 3,256,Shirley S Abrahamson,Liberal,2009,420
Vilas,Conover,Town,Wards 1 - 3,0,Scattering,Scattering,2009,420
Vilas,Lac du Flambeau,Town,Wards 1 - 3,120,Randy R Koschnick,Conservative,2009,387
Vilas,Lac du Flambeau,Town,Wards 1 - 3,265,Shirley S Abrahamson,Liberal,2009,387
Vilas,Lac du Flambeau,Town,Wards 1 - 3,2,Scattering,Scattering,2009,387
Vilas,Land O'Lakes,Town,Ward 1,119,Randy R Koschnick,Conservative,2009,357
Vilas,Land O'Lakes,Town,Ward 1,238,Shirley S Abrahamson,Liberal,2009,357
Vilas,Land O'Lakes,Town,Ward 1,0,Scattering,Scattering,2009,357
Vilas,Lincoln,Town,Wards 1 - 4,272,Randy R Koschnick,Conservative,2009,714
Vilas,Lincoln,Town,Wards 1 - 4,441,Shirley S Abrahamson,Liberal,2009,714
Vilas,Lincoln,Town,Wards 1 - 4,1,Scattering,Scattering,2009,714
Vilas,Manitowish Waters,Town,Ward 1,140,Randy R Koschnick,Conservative,2009,368
Vilas,Manitowish Waters,Town,Ward 1,228,Shirley S Abrahamson,Liberal,2009,368
Vilas,Manitowish Waters,Town,Ward 1,0,Scattering,Scattering,2009,368
Vilas,Phelps,Town,Wards 1 & 2,198,Randy R Koschnick,Conservative,2009,486
Vilas,Phelps,Town,Wards 1 & 2,288,Shirley S Abrahamson,Liberal,2009,486
Vilas,Phelps,Town,Wards 1 & 2,0,Scattering,Scattering,2009,486
Vilas,Plum Lake,Town,Wards 1 & 2,69,Randy R Koschnick,Conservative,2009,184
Vilas,Plum Lake,Town,Wards 1 & 2,115,Shirley S Abrahamson,Liberal,2009,184
Vilas,Plum Lake,Town,Wards 1 & 2,0,Scattering,Scattering,2009,184
Vilas,Presque Isle,Town,Ward 1,141,Randy R Koschnick,Conservative,2009,343
Vilas,Presque Isle,Town,Ward 1,202,Shirley S Abrahamson,Liberal,2009,343
Vilas,Presque Isle,Town,Ward 1,0,Scattering,Scattering,2009,343
Vilas,St Germain,Town,Wards 1 & 2,226,Randy R Koschnick,Conservative,2009,613
Vilas,St Germain,Town,Wards 1 & 2,386,Shirley S Abrahamson,Liberal,2009,613
Vilas,St Germain,Town,Wards 1 & 2,1,Scattering,Scattering,2009,613
Vilas,Washington,Town,Wards 1 - 3,155,Randy R Koschnick,Conservative,2009,474
Vilas,Washington,Town,Wards 1 - 3,316,Shirley S Abrahamson,Liberal,2009,474
Vilas,Washington,Town,Wards 1 - 3,3,Scattering,Scattering,2009,474
Vilas,Winchester,Town,Ward 1,82,Randy R Koschnick,Conservative,2009,221
Vilas,Winchester,Town,Ward 1,139,Shirley S Abrahamson,Liberal,2009,221
Vilas,Winchester,Town,Ward 1,0,Scattering,Scattering,2009,221
Vilas,Eagle River,City,Wards 1 - 5,117,Randy R Koschnick,Conservative,2009,300
Vilas,Eagle River,City,Wards 1 - 5,183,Shirley S Abrahamson,Liberal,2009,300
Vilas,Eagle River,City,Wards 1 - 5,0,Scattering,Scattering,2009,300
Walworth,Bloomfield,Town,Wards 1 - 7,144,Randy R Koschnick,Conservative,2009,256
Walworth,Bloomfield,Town,Wards 1 - 7,111,Shirley S Abrahamson,Liberal,2009,256
Walworth,Bloomfield,Town,Wards 1 - 7,1,Scattering,Scattering,2009,256
Walworth,Darien,Town,Wards 1 - 6,145,Randy R Koschnick,Conservative,2009,318
Walworth,Darien,Town,Wards 1 - 6,172,Shirley S Abrahamson,Liberal,2009,318
Walworth,Darien,Town,Wards 1 - 6,1,Scattering,Scattering,2009,318
Walworth,Delavan,Town,Wards 1 - 6,365,Randy R Koschnick,Conservative,2009,936
Walworth,Delavan,Town,Wards 1 - 6,571,Shirley S Abrahamson,Liberal,2009,936
Walworth,Delavan,Town,Wards 1 - 6,0,Scattering,Scattering,2009,936
Walworth,East Troy,Town,Wards 1 - 7,391,Randy R Koschnick,Conservative,2009,695
Walworth,East Troy,Town,Wards 1 - 7,304,Shirley S Abrahamson,Liberal,2009,695
Walworth,East Troy,Town,Wards 1 - 7,0,Scattering,Scattering,2009,695
Walworth,Geneva,Town,Wards 1 - 8,269,Randy R Koschnick,Conservative,2009,586
Walworth,Geneva,Town,Wards 1 - 8,316,Shirley S Abrahamson,Liberal,2009,586
Walworth,Geneva,Town,Wards 1 - 8,1,Scattering,Scattering,2009,586
Walworth,Lafayette,Town,Wards 1 - 4,175,Randy R Koschnick,Conservative,2009,262
Walworth,Lafayette,Town,Wards 1 - 4,87,Shirley S Abrahamson,Liberal,2009,262
Walworth,Lafayette,Town,Wards 1 - 4,0,Scattering,Scattering,2009,262
Walworth,La Grange,Town,Wards 1 - 3,140,Randy R Koschnick,Conservative,2009,249
Walworth,La Grange,Town,Wards 1 - 3,109,Shirley S Abrahamson,Liberal,2009,249
Walworth,La Grange,Town,Wards 1 - 3,0,Scattering,Scattering,2009,249
Walworth,Linn,Town,"Wards 1, 2 & 4",126,Randy R Koschnick,Conservative,2009,285
Walworth,Linn,Town,"Wards 1, 2 & 4",158,Shirley S Abrahamson,Liberal,2009,285
Walworth,Linn,Town,"Wards 1, 2 & 4",1,Scattering,Scattering,2009,285
Walworth,Linn,Town,Wards 3 & 5,24,Randy R Koschnick,Conservative,2009,57
Walworth,Linn,Town,Wards 3 & 5,33,Shirley S Abrahamson,Liberal,2009,57
Walworth,Linn,Town,Wards 3 & 5,0,Scattering,Scattering,2009,57
Walworth,Lyons,Town,Wards 1 - 6,205,Randy R Koschnick,Conservative,2009,358
Walworth,Lyons,Town,Wards 1 - 6,152,Shirley S Abrahamson,Liberal,2009,358
Walworth,Lyons,Town,Wards 1 - 6,1,Scattering,Scattering,2009,358
Walworth,Richmond,Town,Wards 1 - 3,82,Randy R Koschnick,Conservative,2009,186
Walworth,Richmond,Town,Wards 1 - 3,104,Shirley S Abrahamson,Liberal,2009,186
Walworth,Richmond,Town,Wards 1 - 3,0,Scattering,Scattering,2009,186
Walworth,Sharon,Town,Ward 1,28,Randy R Koschnick,Conservative,2009,69
Walworth,Sharon,Town,Ward 1,41,Shirley S Abrahamson,Liberal,2009,69
Walworth,Sharon,Town,Ward 1,0,Scattering,Scattering,2009,69
Walworth,Spring Prairie,Town,Wards 1 - 4,202,Randy R Koschnick,Conservative,2009,286
Walworth,Spring Prairie,Town,Wards 1 - 4,84,Shirley S Abrahamson,Liberal,2009,286
Walworth,Spring Prairie,Town,Wards 1 - 4,0,Scattering,Scattering,2009,286
Walworth,Sugar Creek,Town,Wards 1 - 5,254,Randy R Koschnick,Conservative,2009,510
Walworth,Sugar Creek,Town,Wards 1 - 5,256,Shirley S Abrahamson,Liberal,2009,510
Walworth,Sugar Creek,Town,Wards 1 - 5,0,Scattering,Scattering,2009,510
Walworth,Troy,Town,Wards 1 - 3,277,Randy R Koschnick,Conservative,2009,565
Walworth,Troy,Town,Wards 1 - 3,288,Shirley S Abrahamson,Liberal,2009,565
Walworth,Troy,Town,Wards 1 - 3,0,Scattering,Scattering,2009,565
Walworth,Walworth,Town,Wards 1 - 4,77,Randy R Koschnick,Conservative,2009,163
Walworth,Walworth,Town,Wards 1 - 4,86,Shirley S Abrahamson,Liberal,2009,163
Walworth,Walworth,Town,Wards 1 - 4,0,Scattering,Scattering,2009,163
Walworth,Whitewater,Town,Wards 1 - 4,118,Randy R Koschnick,Conservative,2009,223
Walworth,Whitewater,Town,Wards 1 - 4,105,Shirley S Abrahamson,Liberal,2009,223
Walworth,Whitewater,Town,Wards 1 - 4,0,Scattering,Scattering,2009,223
Walworth,Darien,Village,Wards 1 & 2,130,Randy R Koschnick,Conservative,2009,323
Walworth,Darien,Village,Wards 1 & 2,193,Shirley S Abrahamson,Liberal,2009,323
Walworth,Darien,Village,Wards 1 & 2,0,Scattering,Scattering,2009,323
Walworth,East Troy,Village,Wards 1 - 7,253,Randy R Koschnick,Conservative,2009,460
Walworth,East Troy,Village,Wards 1 - 7,207,Shirley S Abrahamson,Liberal,2009,460
Walworth,East Troy,Village,Wards 1 - 7,0,Scattering,Scattering,2009,460
Walworth,Fontana,Village,Wards 1 - 5,156,Randy R Koschnick,Conservative,2009,326
Walworth,Fontana,Village,Wards 1 - 5,170,Shirley S Abrahamson,Liberal,2009,326
Walworth,Fontana,Village,Wards 1 - 5,0,Scattering,Scattering,2009,326
Walworth,Genoa City,Village,Wards 1 - 3,100,Randy R Koschnick,Conservative,2009,264
Walworth,Genoa City,Village,Wards 1 - 3,164,Shirley S Abrahamson,Liberal,2009,264
Walworth,Genoa City,Village,Wards 1 - 3,0,Scattering,Scattering,2009,264
Walworth,Mukwonago,Village,Ward 9,5,Randy R Koschnick,Conservative,2009,5
Walworth,Mukwonago,Village,Ward 9,0,Shirley S Abrahamson,Liberal,2009,5
Walworth,Mukwonago,Village,Ward 9,0,Scattering,Scattering,2009,5
Walworth,Sharon,Village,Wards 1 & 2,123,Randy R Koschnick,Conservative,2009,341
Walworth,Sharon,Village,Wards 1 & 2,216,Shirley S Abrahamson,Liberal,2009,341
Walworth,Sharon,Village,Wards 1 & 2,2,Scattering,Scattering,2009,341
Walworth,Walworth,Village,Wards 1 - 3,127,Randy R Koschnick,Conservative,2009,348
Walworth,Walworth,Village,Wards 1 - 3,220,Shirley S Abrahamson,Liberal,2009,348
Walworth,Walworth,Village,Wards 1 - 3,1,Scattering,Scattering,2009,348
Walworth,Williams Bay,Village,Wards 1 - 4,128,Randy R Koschnick,Conservative,2009,254
Walworth,Williams Bay,Village,Wards 1 - 4,126,Shirley S Abrahamson,Liberal,2009,254
Walworth,Williams Bay,Village,Wards 1 - 4,0,Scattering,Scattering,2009,254
Walworth,Burlington,City,Ward 17,0,Randy R Koschnick,Conservative,2009,0
Walworth,Burlington,City,Ward 17,0,Shirley S Abrahamson,Liberal,2009,0
Walworth,Burlington,City,Ward 17,0,Scattering,Scattering,2009,0
Walworth,Delavan,City,Wards 1 - 3 & 12,153,Randy R Koschnick,Conservative,2009,377
Walworth,Delavan,City,Wards 1 - 3 & 12,224,Shirley S Abrahamson,Liberal,2009,377
Walworth,Delavan,City,Wards 1 - 3 & 12,0,Scattering,Scattering,2009,377
Walworth,Delavan,City,Wards 4 - 6 & 10,113,Randy R Koschnick,Conservative,2009,271
Walworth,Delavan,City,Wards 4 - 6 & 10,158,Shirley S Abrahamson,Liberal,2009,271
Walworth,Delavan,City,Wards 4 - 6 & 10,0,Scattering,Scattering,2009,271
Walworth,Delavan,City,Wards 7 - 9 & 11,109,Randy R Koschnick,Conservative,2009,311
Walworth,Delavan,City,Wards 7 - 9 & 11,202,Shirley S Abrahamson,Liberal,2009,311
Walworth,Delavan,City,Wards 7 - 9 & 11,0,Scattering,Scattering,2009,311
Walworth,Elkhorn,City,"Wards 1, 6 & 16",51,Randy R Koschnick,Conservative,2009,107
Walworth,Elkhorn,City,"Wards 1, 6 & 16",56,Shirley S Abrahamson,Liberal,2009,107
Walworth,Elkhorn,City,"Wards 1, 6 & 16",0,Scattering,Scattering,2009,107
Walworth,Elkhorn,City,Wards 2 & 3,17,Randy R Koschnick,Conservative,2009,45
Walworth,Elkhorn,City,Wards 2 & 3,28,Shirley S Abrahamson,Liberal,2009,45
Walworth,Elkhorn,City,Wards 2 & 3,0,Scattering,Scattering,2009,45
Walworth,Elkhorn,City,"Wards 4, 5 & 15",66,Randy R Koschnick,Conservative,2009,134
Walworth,Elkhorn,City,"Wards 4, 5 & 15",68,Shirley S Abrahamson,Liberal,2009,134
Walworth,Elkhorn,City,"Wards 4, 5 & 15",0,Scattering,Scattering,2009,134
Walworth,Elkhorn,City,Wards 7 & 8,66,Randy R Koschnick,Conservative,2009,138
Walworth,Elkhorn,City,Wards 7 & 8,72,Shirley S Abrahamson,Liberal,2009,138
Walworth,Elkhorn,City,Wards 7 & 8,0,Scattering,Scattering,2009,138
Walworth,Elkhorn,City,Wards 9 & 11,106,Randy R Koschnick,Conservative,2009,189
Walworth,Elkhorn,City,Wards 9 & 11,82,Shirley S Abrahamson,Liberal,2009,189
Walworth,Elkhorn,City,Wards 9 & 11,1,Scattering,Scattering,2009,189
Walworth,Elkhorn,City,"Wards 10, 12 - 14, 17 & 18",71,Randy R Koschnick,Conservative,2009,144
Walworth,Elkhorn,City,"Wards 10, 12 - 14, 17 & 18",73,Shirley S Abrahamson,Liberal,2009,144
Walworth,Elkhorn,City,"Wards 10, 12 - 14, 17 & 18",0,Scattering,Scattering,2009,144
Walworth,Lake Geneva,City,"Wards 1, 2, 12 & 18",81,Randy R Koschnick,Conservative,2009,277
Walworth,Lake Geneva,City,"Wards 1, 2, 12 & 18",196,Shirley S Abrahamson,Liberal,2009,277
Walworth,Lake Geneva,City,"Wards 1, 2, 12 & 18",0,Scattering,Scattering,2009,277
Walworth,Lake Geneva,City,"Wards 3, 4, 11, 16 & 24",67,Randy R Koschnick,Conservative,2009,172
Walworth,Lake Geneva,City,"Wards 3, 4, 11, 16 & 24",104,Shirley S Abrahamson,Liberal,2009,172
Walworth,Lake Geneva,City,"Wards 3, 4, 11, 16 & 24",1,Scattering,Scattering,2009,172
Walworth,Lake Geneva,City,"Wards 5, 6, 9, 10, 13, 14, 17, 19 - 23 & 25",91,Randy R Koschnick,Conservative,2009,248
Walworth,Lake Geneva,City,"Wards 5, 6, 9, 10, 13, 14, 17, 19 - 23 & 25",156,Shirley S Abrahamson,Liberal,2009,248
Walworth,Lake Geneva,City,"Wards 5, 6, 9, 10, 13, 14, 17, 19 - 23 & 25",1,Scattering,Scattering,2009,248
Walworth,Lake Geneva,City,"Wards 7, 8 & 15",86,Randy R Koschnick,Conservative,2009,265
Walworth,Lake Geneva,City,"Wards 7, 8 & 15",178,Shirley S Abrahamson,Liberal,2009,265
Walworth,Lake Geneva,City,"Wards 7, 8 & 15",1,Scattering,Scattering,2009,265
Walworth,Whitewater,City,"Wards 1, 2, 12, 16 & 18",129,Randy R Koschnick,Conservative,2009,377
Walworth,Whitewater,City,"Wards 1, 2, 12, 16 & 18",247,Shirley S Abrahamson,Liberal,2009,377
Walworth,Whitewater,City,"Wards 1, 2, 12, 16 & 18",1,Scattering,Scattering,2009,377
Walworth,Whitewater,City,Wards 3 & 4,62,Randy R Koschnick,Conservative,2009,292
Walworth,Whitewater,City,Wards 3 & 4,230,Shirley S Abrahamson,Liberal,2009,292
Walworth,Whitewater,City,Wards 3 & 4,0,Scattering,Scattering,2009,292
Walworth,Whitewater,City,"Wards 5, 6, 13, 17 & 19",129,Randy R Koschnick,Conservative,2009,454
Walworth,Whitewater,City,"Wards 5, 6, 13, 17 & 19",325,Shirley S Abrahamson,Liberal,2009,454
Walworth,Whitewater,City,"Wards 5, 6, 13, 17 & 19",0,Scattering,Scattering,2009,454
Walworth,Whitewater,City,Wards 7 & 8,23,Randy R Koschnick,Conservative,2009,86
Walworth,Whitewater,City,Wards 7 & 8,63,Shirley S Abrahamson,Liberal,2009,86
Walworth,Whitewater,City,Wards 7 & 8,0,Scattering,Scattering,2009,86
Washburn,Barronett,Town,Wards 1 & 2,21,Randy R Koschnick,Conservative,2009,50
Washburn,Barronett,Town,Wards 1 & 2,29,Shirley S Abrahamson,Liberal,2009,50
Washburn,Barronett,Town,Wards 1 & 2,0,Scattering,Scattering,2009,50
Washburn,Bashaw,Town,Wards 1 - 3,54,Randy R Koschnick,Conservative,2009,116
Washburn,Bashaw,Town,Wards 1 - 3,62,Shirley S Abrahamson,Liberal,2009,116
Washburn,Bashaw,Town,Wards 1 - 3,0,Scattering,Scattering,2009,116
Washburn,Bass Lake,Town,Ward 1,29,Randy R Koschnick,Conservative,2009,64
Washburn,Bass Lake,Town,Ward 1,35,Shirley S Abrahamson,Liberal,2009,64
Washburn,Bass Lake,Town,Ward 1,0,Scattering,Scattering,2009,64
Washburn,Beaver Brook,Town,Wards 1 - 3,58,Randy R Koschnick,Conservative,2009,121
Washburn,Beaver Brook,Town,Wards 1 - 3,63,Shirley S Abrahamson,Liberal,2009,121
Washburn,Beaver Brook,Town,Wards 1 - 3,0,Scattering,Scattering,2009,121
Washburn,Birchwood,Town,Wards 1 & 2,83,Randy R Koschnick,Conservative,2009,149
Washburn,Birchwood,Town,Wards 1 & 2,66,Shirley S Abrahamson,Liberal,2009,149
Washburn,Birchwood,Town,Wards 1 & 2,0,Scattering,Scattering,2009,149
Washburn,Brooklyn,Town,Ward 1,31,Randy R Koschnick,Conservative,2009,59
Washburn,Brooklyn,Town,Ward 1,28,Shirley S Abrahamson,Liberal,2009,59
Washburn,Brooklyn,Town,Ward 1,0,Scattering,Scattering,2009,59
Washburn,Casey,Town,Ward 1,27,Randy R Koschnick,Conservative,2009,80
Washburn,Casey,Town,Ward 1,53,Shirley S Abrahamson,Liberal,2009,80
Washburn,Casey,Town,Ward 1,0,Scattering,Scattering,2009,80
Washburn,Chicog,Town,Wards 1 & 2,39,Randy R Koschnick,Conservative,2009,109
Washburn,Chicog,Town,Wards 1 & 2,70,Shirley S Abrahamson,Liberal,2009,109
Washburn,Chicog,Town,Wards 1 & 2,0,Scattering,Scattering,2009,109
Washburn,Crystal,Town,Wards 1 & 2,49,Randy R Koschnick,Conservative,2009,96
Washburn,Crystal,Town,Wards 1 & 2,47,Shirley S Abrahamson,Liberal,2009,96
Washburn,Crystal,Town,Wards 1 & 2,0,Scattering,Scattering,2009,96
Washburn,Evergreen,Town,Wards 1 & 2,72,Randy R Koschnick,Conservative,2009,189
Washburn,Evergreen,Town,Wards 1 & 2,117,Shirley S Abrahamson,Liberal,2009,189
Washburn,Evergreen,Town,Wards 1 & 2,0,Scattering,Scattering,2009,189
Washburn,Frog Creek,Town,Ward 1,5,Randy R Koschnick,Conservative,2009,24
Washburn,Frog Creek,Town,Ward 1,19,Shirley S Abrahamson,Liberal,2009,24
Washburn,Frog Creek,Town,Ward 1,0,Scattering,Scattering,2009,24
Washburn,Gull Lake,Town,Ward 1,8,Randy R Koschnick,Conservative,2009,37
Washburn,Gull Lake,Town,Ward 1,29,Shirley S Abrahamson,Liberal,2009,37
Washburn,Gull Lake,Town,Ward 1,0,Scattering,Scattering,2009,37
Washburn,Long Lake,Town,Ward 1,114,Randy R Koschnick,Conservative,2009,261
Washburn,Long Lake,Town,Ward 1,147,Shirley S Abrahamson,Liberal,2009,261
Washburn,Long Lake,Town,Ward 1,0,Scattering,Scattering,2009,261
Washburn,Madge,Town,Wards 1 - 3,36,Randy R Koschnick,Conservative,2009,93
Washburn,Madge,Town,Wards 1 - 3,57,Shirley S Abrahamson,Liberal,2009,93
Washburn,Madge,Town,Wards 1 - 3,0,Scattering,Scattering,2009,93
Washburn,Minong,Town,Wards 1 & 2,68,Randy R Koschnick,Conservative,2009,183
Washburn,Minong,Town,Wards 1 & 2,115,Shirley S Abrahamson,Liberal,2009,183
Washburn,Minong,Town,Wards 1 & 2,0,Scattering,Scattering,2009,183
Washburn,Sarona,Town,Ward 1,38,Randy R Koschnick,Conservative,2009,79
Washburn,Sarona,Town,Ward 1,40,Shirley S Abrahamson,Liberal,2009,79
