county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Marathon,Cassel,Town,Ward 1,77,Annette K Ziegler,Conservative,2007,127
Marathon,Cassel,Town,Ward 1,1,Scattering,Scattering,2007,127
Marathon,Cleveland,Town,Ward 1,61,Linda M Clifford,Liberal,2007,160
Marathon,Cleveland,Town,Ward 1,99,Annette K Ziegler,Conservative,2007,160
Marathon,Cleveland,Town,Ward 1,0,Scattering,Scattering,2007,160
Marathon,Day,Town,Wards 1 & 2,80,Linda M Clifford,Liberal,2007,203
Marathon,Day,Town,Wards 1 & 2,123,Annette K Ziegler,Conservative,2007,203
Marathon,Day,Town,Wards 1 & 2,0,Scattering,Scattering,2007,203
Marathon,Easton,Town,Wards 1 & 2,44,Linda M Clifford,Liberal,2007,114
Marathon,Easton,Town,Wards 1 & 2,70,Annette K Ziegler,Conservative,2007,114
Marathon,Easton,Town,Wards 1 & 2,0,Scattering,Scattering,2007,114
Marathon,Eau Pleine,Town,Ward 1,22,Linda M Clifford,Liberal,2007,87
Marathon,Eau Pleine,Town,Ward 1,65,Annette K Ziegler,Conservative,2007,87
Marathon,Eau Pleine,Town,Ward 1,0,Scattering,Scattering,2007,87
Marathon,Elderon,Town,Ward 1,34,Linda M Clifford,Liberal,2007,77
Marathon,Elderon,Town,Ward 1,43,Annette K Ziegler,Conservative,2007,77
Marathon,Elderon,Town,Ward 1,0,Scattering,Scattering,2007,77
Marathon,Emmet,Town,Ward 1,87,Linda M Clifford,Liberal,2007,205
Marathon,Emmet,Town,Ward 1,118,Annette K Ziegler,Conservative,2007,205
Marathon,Emmet,Town,Ward 1,0,Scattering,Scattering,2007,205
Marathon,Frankfort,Town,Ward 1,76,Linda M Clifford,Liberal,2007,159
Marathon,Frankfort,Town,Ward 1,83,Annette K Ziegler,Conservative,2007,159
Marathon,Frankfort,Town,Ward 1,0,Scattering,Scattering,2007,159
Marathon,Franzen,Town,Ward 1,82,Linda M Clifford,Liberal,2007,188
Marathon,Franzen,Town,Ward 1,105,Annette K Ziegler,Conservative,2007,188
Marathon,Franzen,Town,Ward 1,1,Scattering,Scattering,2007,188
Marathon,Green Valley,Town,Ward 1,48,Linda M Clifford,Liberal,2007,150
Marathon,Green Valley,Town,Ward 1,102,Annette K Ziegler,Conservative,2007,150
Marathon,Green Valley,Town,Ward 1,0,Scattering,Scattering,2007,150
Marathon,Guenther,Town,Ward 1,48,Linda M Clifford,Liberal,2007,139
Marathon,Guenther,Town,Ward 1,91,Annette K Ziegler,Conservative,2007,139
Marathon,Guenther,Town,Ward 1,0,Scattering,Scattering,2007,139
Marathon,Halsey,Town,Ward 1,44,Linda M Clifford,Liberal,2007,105
Marathon,Halsey,Town,Ward 1,61,Annette K Ziegler,Conservative,2007,105
Marathon,Halsey,Town,Ward 1,0,Scattering,Scattering,2007,105
Marathon,Hamburg,Town,Ward 1,41,Linda M Clifford,Liberal,2007,118
Marathon,Hamburg,Town,Ward 1,77,Annette K Ziegler,Conservative,2007,118
Marathon,Hamburg,Town,Ward 1,0,Scattering,Scattering,2007,118
Marathon,Harrison,Town,Ward 1,15,Linda M Clifford,Liberal,2007,50
Marathon,Harrison,Town,Ward 1,35,Annette K Ziegler,Conservative,2007,50
Marathon,Harrison,Town,Ward 1,0,Scattering,Scattering,2007,50
Marathon,Hewitt,Town,Ward 1,20,Linda M Clifford,Liberal,2007,69
Marathon,Hewitt,Town,Ward 1,49,Annette K Ziegler,Conservative,2007,69
Marathon,Hewitt,Town,Ward 1,0,Scattering,Scattering,2007,69
Marathon,Holton,Town,Wards 1 & 2,52,Linda M Clifford,Liberal,2007,112
Marathon,Holton,Town,Wards 1 & 2,60,Annette K Ziegler,Conservative,2007,112
Marathon,Holton,Town,Wards 1 & 2,0,Scattering,Scattering,2007,112
Marathon,Hull,Town,Ward 1,61,Linda M Clifford,Liberal,2007,161
Marathon,Hull,Town,Ward 1,100,Annette K Ziegler,Conservative,2007,161
Marathon,Hull,Town,Ward 1,0,Scattering,Scattering,2007,161
Marathon,Johnson,Town,Ward 1,50,Linda M Clifford,Liberal,2007,121
Marathon,Johnson,Town,Ward 1,71,Annette K Ziegler,Conservative,2007,121
Marathon,Johnson,Town,Ward 1,0,Scattering,Scattering,2007,121
Marathon,Knowlton,Town,Wards 1 - 3,274,Linda M Clifford,Liberal,2007,704
Marathon,Knowlton,Town,Wards 1 - 3,430,Annette K Ziegler,Conservative,2007,704
Marathon,Knowlton,Town,Wards 1 - 3,0,Scattering,Scattering,2007,704
Marathon,Maine,Town,Wards 1 - 4,228,Linda M Clifford,Liberal,2007,487
Marathon,Maine,Town,Wards 1 - 4,257,Annette K Ziegler,Conservative,2007,487
Marathon,Maine,Town,Wards 1 - 4,2,Scattering,Scattering,2007,487
Marathon,Marathon,Town,Wards 1 & 2,24,Linda M Clifford,Liberal,2007,128
Marathon,Marathon,Town,Wards 1 & 2,104,Annette K Ziegler,Conservative,2007,128
Marathon,Marathon,Town,Wards 1 & 2,0,Scattering,Scattering,2007,128
Marathon,McMillan,Town,Wards 1 - 3,302,Linda M Clifford,Liberal,2007,808
Marathon,McMillan,Town,Wards 1 - 3,503,Annette K Ziegler,Conservative,2007,808
Marathon,McMillan,Town,Wards 1 - 3,3,Scattering,Scattering,2007,808
Marathon,Mosinee,Town,Wards 1 - 3,282,Linda M Clifford,Liberal,2007,682
Marathon,Mosinee,Town,Wards 1 - 3,400,Annette K Ziegler,Conservative,2007,682
Marathon,Mosinee,Town,Wards 1 - 3,0,Scattering,Scattering,2007,682
Marathon,Norrie,Town,Ward 1,44,Linda M Clifford,Liberal,2007,95
Marathon,Norrie,Town,Ward 1,51,Annette K Ziegler,Conservative,2007,95
Marathon,Norrie,Town,Ward 1,0,Scattering,Scattering,2007,95
Marathon,Plover,Town,Ward 1,35,Linda M Clifford,Liberal,2007,93
Marathon,Plover,Town,Ward 1,58,Annette K Ziegler,Conservative,2007,93
Marathon,Plover,Town,Ward 1,0,Scattering,Scattering,2007,93
Marathon,Reid,Town,Wards 1 & 2,137,Linda M Clifford,Liberal,2007,294
Marathon,Reid,Town,Wards 1 & 2,157,Annette K Ziegler,Conservative,2007,294
Marathon,Reid,Town,Wards 1 & 2,0,Scattering,Scattering,2007,294
Marathon,Rib Falls,Town,Ward 1,21,Linda M Clifford,Liberal,2007,80
Marathon,Rib Falls,Town,Ward 1,59,Annette K Ziegler,Conservative,2007,80
Marathon,Rib Falls,Town,Ward 1,0,Scattering,Scattering,2007,80
Marathon,Rib Mountain,Town,Wards 1 - 10,453,Linda M Clifford,Liberal,2007,1070
Marathon,Rib Mountain,Town,Wards 1 - 10,614,Annette K Ziegler,Conservative,2007,1070
Marathon,Rib Mountain,Town,Wards 1 - 10,3,Scattering,Scattering,2007,1070
Marathon,Rietbrock,Town,Ward 1,76,Linda M Clifford,Liberal,2007,158
Marathon,Rietbrock,Town,Ward 1,82,Annette K Ziegler,Conservative,2007,158
Marathon,Rietbrock,Town,Ward 1,0,Scattering,Scattering,2007,158
Marathon,Ringle,Town,Wards 1 & 2,171,Linda M Clifford,Liberal,2007,400
Marathon,Ringle,Town,Wards 1 & 2,229,Annette K Ziegler,Conservative,2007,400
Marathon,Ringle,Town,Wards 1 & 2,0,Scattering,Scattering,2007,400
Marathon,Spencer,Town,Wards 1 & 2,34,Linda M Clifford,Liberal,2007,89
Marathon,Spencer,Town,Wards 1 & 2,55,Annette K Ziegler,Conservative,2007,89
Marathon,Spencer,Town,Wards 1 & 2,0,Scattering,Scattering,2007,89
Marathon,Stettin,Town,Wards 1 & 2,91,Linda M Clifford,Liberal,2007,222
Marathon,Stettin,Town,Wards 1 & 2,131,Annette K Ziegler,Conservative,2007,222
Marathon,Stettin,Town,Wards 1 & 2,0,Scattering,Scattering,2007,222
Marathon,Stettin,Town,Wards 3 & 4,84,Linda M Clifford,Liberal,2007,182
Marathon,Stettin,Town,Wards 3 & 4,96,Annette K Ziegler,Conservative,2007,182
Marathon,Stettin,Town,Wards 3 & 4,2,Scattering,Scattering,2007,182
Marathon,Texas,Town,Wards 1 & 2,233,Linda M Clifford,Liberal,2007,485
Marathon,Texas,Town,Wards 1 & 2,252,Annette K Ziegler,Conservative,2007,485
Marathon,Texas,Town,Wards 1 & 2,0,Scattering,Scattering,2007,485
Marathon,Wausau,Town,Wards 1 - 3,125,Linda M Clifford,Liberal,2007,291
Marathon,Wausau,Town,Wards 1 - 3,165,Annette K Ziegler,Conservative,2007,291
Marathon,Wausau,Town,Wards 1 - 3,1,Scattering,Scattering,2007,291
Marathon,Weston,Town,Ward 1,20,Linda M Clifford,Liberal,2007,59
Marathon,Weston,Town,Ward 1,39,Annette K Ziegler,Conservative,2007,59
Marathon,Weston,Town,Ward 1,0,Scattering,Scattering,2007,59
Marathon,Wien,Town,Ward 1,33,Linda M Clifford,Liberal,2007,87
Marathon,Wien,Town,Ward 1,54,Annette K Ziegler,Conservative,2007,87
Marathon,Wien,Town,Ward 1,0,Scattering,Scattering,2007,87
Marathon,Athens,Village,Wards 1 & 2,133,Linda M Clifford,Liberal,2007,333
Marathon,Athens,Village,Wards 1 & 2,200,Annette K Ziegler,Conservative,2007,333
Marathon,Athens,Village,Wards 1 & 2,0,Scattering,Scattering,2007,333
Marathon,Birnamwood,Village,Ward 2,1,Linda M Clifford,Liberal,2007,5
Marathon,Birnamwood,Village,Ward 2,4,Annette K Ziegler,Conservative,2007,5
Marathon,Birnamwood,Village,Ward 2,0,Scattering,Scattering,2007,5
Marathon,Brokaw,Village,Ward 1,18,Linda M Clifford,Liberal,2007,36
Marathon,Brokaw,Village,Ward 1,18,Annette K Ziegler,Conservative,2007,36
Marathon,Brokaw,Village,Ward 1,0,Scattering,Scattering,2007,36
Marathon,Dorchester,Village,Wards 2 & 3,0,Linda M Clifford,Liberal,2007,0
Marathon,Dorchester,Village,Wards 2 & 3,0,Annette K Ziegler,Conservative,2007,0
Marathon,Dorchester,Village,Wards 2 & 3,0,Scattering,Scattering,2007,0
Marathon,Edgar,Village,Wards 1 - 3,164,Linda M Clifford,Liberal,2007,402
Marathon,Edgar,Village,Wards 1 - 3,238,Annette K Ziegler,Conservative,2007,402
Marathon,Edgar,Village,Wards 1 - 3,0,Scattering,Scattering,2007,402
Marathon,Elderon,Village,Ward 1,22,Linda M Clifford,Liberal,2007,32
Marathon,Elderon,Village,Ward 1,10,Annette K Ziegler,Conservative,2007,32
Marathon,Elderon,Village,Ward 1,0,Scattering,Scattering,2007,32
Marathon,Fenwood,Village,Ward 1,28,Linda M Clifford,Liberal,2007,61
Marathon,Fenwood,Village,Ward 1,33,Annette K Ziegler,Conservative,2007,61
Marathon,Fenwood,Village,Ward 1,0,Scattering,Scattering,2007,61
Marathon,Hatley,Village,Wards 1 & 2,21,Linda M Clifford,Liberal,2007,51
Marathon,Hatley,Village,Wards 1 & 2,30,Annette K Ziegler,Conservative,2007,51
Marathon,Hatley,Village,Wards 1 & 2,0,Scattering,Scattering,2007,51
Marathon,Kronenwetter,Village,Wards 1 - 4,322,Linda M Clifford,Liberal,2007,756
Marathon,Kronenwetter,Village,Wards 1 - 4,434,Annette K Ziegler,Conservative,2007,756
Marathon,Kronenwetter,Village,Wards 1 - 4,0,Scattering,Scattering,2007,756
Marathon,Kronenwetter,Village,Wards 5 - 8,275,Linda M Clifford,Liberal,2007,617
Marathon,Kronenwetter,Village,Wards 5 - 8,342,Annette K Ziegler,Conservative,2007,617
Marathon,Kronenwetter,Village,Wards 5 - 8,0,Scattering,Scattering,2007,617
Marathon,Marathon City,Village,Wards 1 - 3,134,Linda M Clifford,Liberal,2007,358
Marathon,Marathon City,Village,Wards 1 - 3,224,Annette K Ziegler,Conservative,2007,358
Marathon,Marathon City,Village,Wards 1 - 3,0,Scattering,Scattering,2007,358
Marathon,Rothschild,Village,Wards 1 & 2,85,Linda M Clifford,Liberal,2007,178
Marathon,Rothschild,Village,Wards 1 & 2,93,Annette K Ziegler,Conservative,2007,178
Marathon,Rothschild,Village,Wards 1 & 2,0,Scattering,Scattering,2007,178
Marathon,Rothschild,Village,Wards 3 & 4,107,Linda M Clifford,Liberal,2007,246
Marathon,Rothschild,Village,Wards 3 & 4,139,Annette K Ziegler,Conservative,2007,246
Marathon,Rothschild,Village,Wards 3 & 4,0,Scattering,Scattering,2007,246
Marathon,Rothschild,Village,Wards 5 & 6,87,Linda M Clifford,Liberal,2007,193
Marathon,Rothschild,Village,Wards 5 & 6,104,Annette K Ziegler,Conservative,2007,193
Marathon,Rothschild,Village,Wards 5 & 6,2,Scattering,Scattering,2007,193
Marathon,Spencer,Village,Wards 1 - 3,63,Linda M Clifford,Liberal,2007,156
Marathon,Spencer,Village,Wards 1 - 3,93,Annette K Ziegler,Conservative,2007,156
Marathon,Spencer,Village,Wards 1 - 3,0,Scattering,Scattering,2007,156
Marathon,Stratford,Village,Wards 1 & 2,57,Linda M Clifford,Liberal,2007,143
Marathon,Stratford,Village,Wards 1 & 2,85,Annette K Ziegler,Conservative,2007,143
Marathon,Stratford,Village,Wards 1 & 2,1,Scattering,Scattering,2007,143
Marathon,Unity,Village,Ward 1,12,Linda M Clifford,Liberal,2007,31
Marathon,Unity,Village,Ward 1,19,Annette K Ziegler,Conservative,2007,31
Marathon,Unity,Village,Ward 1,0,Scattering,Scattering,2007,31
Marathon,Weston,Village,Wards 1 & 2,52,Linda M Clifford,Liberal,2007,140
Marathon,Weston,Village,Wards 1 & 2,86,Annette K Ziegler,Conservative,2007,140
Marathon,Weston,Village,Wards 1 & 2,2,Scattering,Scattering,2007,140
Marathon,Weston,Village,Wards 3 & 6,99,Linda M Clifford,Liberal,2007,237
Marathon,Weston,Village,Wards 3 & 6,136,Annette K Ziegler,Conservative,2007,237
Marathon,Weston,Village,Wards 3 & 6,2,Scattering,Scattering,2007,237
Marathon,Weston,Village,Wards 4 & 5,106,Linda M Clifford,Liberal,2007,239
Marathon,Weston,Village,Wards 4 & 5,131,Annette K Ziegler,Conservative,2007,239
Marathon,Weston,Village,Wards 4 & 5,2,Scattering,Scattering,2007,239
Marathon,Weston,Village,"Wards 7, 8 & 11",88,Linda M Clifford,Liberal,2007,206
Marathon,Weston,Village,"Wards 7, 8 & 11",118,Annette K Ziegler,Conservative,2007,206
Marathon,Weston,Village,"Wards 7, 8 & 11",0,Scattering,Scattering,2007,206
Marathon,Weston,Village,Wards 9 & 10,82,Linda M Clifford,Liberal,2007,187
Marathon,Weston,Village,Wards 9 & 10,105,Annette K Ziegler,Conservative,2007,187
Marathon,Weston,Village,Wards 9 & 10,0,Scattering,Scattering,2007,187
Marathon,Abbotsford,City,Ward 1,31,Linda M Clifford,Liberal,2007,85
Marathon,Abbotsford,City,Ward 1,53,Annette K Ziegler,Conservative,2007,85
Marathon,Abbotsford,City,Ward 1,1,Scattering,Scattering,2007,85
Marathon,Colby,City,Ward 1,38,Linda M Clifford,Liberal,2007,79
Marathon,Colby,City,Ward 1,41,Annette K Ziegler,Conservative,2007,79
Marathon,Colby,City,Ward 1,0,Scattering,Scattering,2007,79
Marathon,Marshfield,City,"Wards 21, 22, 26, 28 - 34",33,Linda M Clifford,Liberal,2007,65
Marathon,Marshfield,City,"Wards 21, 22, 26, 28 - 34",32,Annette K Ziegler,Conservative,2007,65
Marathon,Marshfield,City,"Wards 21, 22, 26, 28 - 34",0,Scattering,Scattering,2007,65
Marathon,Mosinee,City,"Wards 1, 2 & 6",245,Linda M Clifford,Liberal,2007,559
Marathon,Mosinee,City,"Wards 1, 2 & 6",313,Annette K Ziegler,Conservative,2007,559
Marathon,Mosinee,City,"Wards 1, 2 & 6",1,Scattering,Scattering,2007,559
Marathon,Mosinee,City,Wards 3 - 5,347,Linda M Clifford,Liberal,2007,774
Marathon,Mosinee,City,Wards 3 - 5,426,Annette K Ziegler,Conservative,2007,774
Marathon,Mosinee,City,Wards 3 - 5,1,Scattering,Scattering,2007,774
Marathon,Schofield,City,Wards 1 - 4,217,Linda M Clifford,Liberal,2007,482
Marathon,Schofield,City,Wards 1 - 4,264,Annette K Ziegler,Conservative,2007,482
Marathon,Schofield,City,Wards 1 - 4,1,Scattering,Scattering,2007,482
Marathon,Wausau,City,Ward 1,135,Linda M Clifford,Liberal,2007,241
Marathon,Wausau,City,Ward 1,106,Annette K Ziegler,Conservative,2007,241
Marathon,Wausau,City,Ward 1,0,Scattering,Scattering,2007,241
Marathon,Wausau,City,Ward 2,112,Linda M Clifford,Liberal,2007,197
Marathon,Wausau,City,Ward 2,85,Annette K Ziegler,Conservative,2007,197
Marathon,Wausau,City,Ward 2,0,Scattering,Scattering,2007,197
Marathon,Wausau,City,Ward 3,40,Linda M Clifford,Liberal,2007,77
Marathon,Wausau,City,Ward 3,36,Annette K Ziegler,Conservative,2007,77
Marathon,Wausau,City,Ward 3,1,Scattering,Scattering,2007,77
Marathon,Wausau,City,Ward 4,64,Linda M Clifford,Liberal,2007,117
Marathon,Wausau,City,Ward 4,53,Annette K Ziegler,Conservative,2007,117
Marathon,Wausau,City,Ward 4,0,Scattering,Scattering,2007,117
Marathon,Wausau,City,Ward 5,9,Linda M Clifford,Liberal,2007,25
Marathon,Wausau,City,Ward 5,16,Annette K Ziegler,Conservative,2007,25
Marathon,Wausau,City,Ward 5,0,Scattering,Scattering,2007,25
Marathon,Wausau,City,Ward 6,11,Linda M Clifford,Liberal,2007,28
Marathon,Wausau,City,Ward 6,17,Annette K Ziegler,Conservative,2007,28
Marathon,Wausau,City,Ward 6,0,Scattering,Scattering,2007,28
Marathon,Wausau,City,Ward 7,12,Linda M Clifford,Liberal,2007,33
Marathon,Wausau,City,Ward 7,21,Annette K Ziegler,Conservative,2007,33
Marathon,Wausau,City,Ward 7,0,Scattering,Scattering,2007,33
Marathon,Wausau,City,Ward 8,51,Linda M Clifford,Liberal,2007,99
Marathon,Wausau,City,Ward 8,48,Annette K Ziegler,Conservative,2007,99
Marathon,Wausau,City,Ward 8,0,Scattering,Scattering,2007,99
Marathon,Wausau,City,Ward 9,72,Linda M Clifford,Liberal,2007,111
Marathon,Wausau,City,Ward 9,39,Annette K Ziegler,Conservative,2007,111
Marathon,Wausau,City,Ward 9,0,Scattering,Scattering,2007,111
Marathon,Wausau,City,Ward 10,53,Linda M Clifford,Liberal,2007,90
Marathon,Wausau,City,Ward 10,37,Annette K Ziegler,Conservative,2007,90
Marathon,Wausau,City,Ward 10,0,Scattering,Scattering,2007,90
Marathon,Wausau,City,Ward 11,119,Linda M Clifford,Liberal,2007,196
Marathon,Wausau,City,Ward 11,77,Annette K Ziegler,Conservative,2007,196
Marathon,Wausau,City,Ward 11,0,Scattering,Scattering,2007,196
Marathon,Wausau,City,Ward 12,45,Linda M Clifford,Liberal,2007,92
Marathon,Wausau,City,Ward 12,47,Annette K Ziegler,Conservative,2007,92
Marathon,Wausau,City,Ward 12,0,Scattering,Scattering,2007,92
Marathon,Wausau,City,Ward 13,93,Linda M Clifford,Liberal,2007,174
Marathon,Wausau,City,Ward 13,81,Annette K Ziegler,Conservative,2007,174
Marathon,Wausau,City,Ward 13,0,Scattering,Scattering,2007,174
Marathon,Wausau,City,Ward 14,131,Linda M Clifford,Liberal,2007,249
Marathon,Wausau,City,Ward 14,118,Annette K Ziegler,Conservative,2007,249
Marathon,Wausau,City,Ward 14,0,Scattering,Scattering,2007,249
Marathon,Wausau,City,Ward 15,105,Linda M Clifford,Liberal,2007,220
Marathon,Wausau,City,Ward 15,115,Annette K Ziegler,Conservative,2007,220
Marathon,Wausau,City,Ward 15,0,Scattering,Scattering,2007,220
Marathon,Wausau,City,Ward 16,67,Linda M Clifford,Liberal,2007,128
Marathon,Wausau,City,Ward 16,61,Annette K Ziegler,Conservative,2007,128
Marathon,Wausau,City,Ward 16,0,Scattering,Scattering,2007,128
Marathon,Wausau,City,Ward 17,61,Linda M Clifford,Liberal,2007,134
Marathon,Wausau,City,Ward 17,73,Annette K Ziegler,Conservative,2007,134
Marathon,Wausau,City,Ward 17,0,Scattering,Scattering,2007,134
Marathon,Wausau,City,Ward 18,55,Linda M Clifford,Liberal,2007,112
Marathon,Wausau,City,Ward 18,57,Annette K Ziegler,Conservative,2007,112
Marathon,Wausau,City,Ward 18,0,Scattering,Scattering,2007,112
Marathon,Wausau,City,Ward 19,51,Linda M Clifford,Liberal,2007,118
Marathon,Wausau,City,Ward 19,67,Annette K Ziegler,Conservative,2007,118
Marathon,Wausau,City,Ward 19,0,Scattering,Scattering,2007,118
Marathon,Wausau,City,Ward 20,119,Linda M Clifford,Liberal,2007,240
Marathon,Wausau,City,Ward 20,120,Annette K Ziegler,Conservative,2007,240
Marathon,Wausau,City,Ward 20,1,Scattering,Scattering,2007,240
Marathon,Wausau,City,Ward 21,46,Linda M Clifford,Liberal,2007,122
Marathon,Wausau,City,Ward 21,76,Annette K Ziegler,Conservative,2007,122
Marathon,Wausau,City,Ward 21,0,Scattering,Scattering,2007,122
Marathon,Wausau,City,Ward 22,7,Linda M Clifford,Liberal,2007,17
Marathon,Wausau,City,Ward 22,10,Annette K Ziegler,Conservative,2007,17
Marathon,Wausau,City,Ward 22,0,Scattering,Scattering,2007,17
Marathon,Wausau,City,Ward 23,34,Linda M Clifford,Liberal,2007,61
Marathon,Wausau,City,Ward 23,27,Annette K Ziegler,Conservative,2007,61
Marathon,Wausau,City,Ward 23,0,Scattering,Scattering,2007,61
Marathon,Wausau,City,Ward 24,47,Linda M Clifford,Liberal,2007,108
Marathon,Wausau,City,Ward 24,61,Annette K Ziegler,Conservative,2007,108
Marathon,Wausau,City,Ward 24,0,Scattering,Scattering,2007,108
Marathon,Wausau,City,Ward 25,33,Linda M Clifford,Liberal,2007,82
Marathon,Wausau,City,Ward 25,48,Annette K Ziegler,Conservative,2007,82
Marathon,Wausau,City,Ward 25,1,Scattering,Scattering,2007,82
Marathon,Wausau,City,Ward 26,51,Linda M Clifford,Liberal,2007,90
Marathon,Wausau,City,Ward 26,38,Annette K Ziegler,Conservative,2007,90
Marathon,Wausau,City,Ward 26,1,Scattering,Scattering,2007,90
Marathon,Wausau,City,Ward 27,83,Linda M Clifford,Liberal,2007,169
Marathon,Wausau,City,Ward 27,86,Annette K Ziegler,Conservative,2007,169
Marathon,Wausau,City,Ward 27,0,Scattering,Scattering,2007,169
Marathon,Wausau,City,Ward 28,48,Linda M Clifford,Liberal,2007,84
Marathon,Wausau,City,Ward 28,36,Annette K Ziegler,Conservative,2007,84
Marathon,Wausau,City,Ward 28,0,Scattering,Scattering,2007,84
Marathon,Wausau,City,Ward 29,7,Linda M Clifford,Liberal,2007,14
Marathon,Wausau,City,Ward 29,7,Annette K Ziegler,Conservative,2007,14
Marathon,Wausau,City,Ward 29,0,Scattering,Scattering,2007,14
Marathon,Wausau,City,Ward 30,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 30,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 30,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 31,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 31,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 31,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 32,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 32,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 32,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 33,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 33,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 33,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 34,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 34,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 34,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 35,1,Linda M Clifford,Liberal,2007,9
Marathon,Wausau,City,Ward 35,8,Annette K Ziegler,Conservative,2007,9
Marathon,Wausau,City,Ward 35,0,Scattering,Scattering,2007,9
Marathon,Wausau,City,Ward 36,0,Linda M Clifford,Liberal,2007,1
Marathon,Wausau,City,Ward 36,1,Annette K Ziegler,Conservative,2007,1
Marathon,Wausau,City,Ward 36,0,Scattering,Scattering,2007,1
Marathon,Wausau,City,Ward 37,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 37,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 37,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 38,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 38,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 38,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 39,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 39,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 39,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 40,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 40,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 40,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 41,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 41,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 41,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 42,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 42,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 42,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 43,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 43,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 43,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 44,0,Linda M Clifford,Liberal,2007,3
Marathon,Wausau,City,Ward 44,3,Annette K Ziegler,Conservative,2007,3
Marathon,Wausau,City,Ward 44,0,Scattering,Scattering,2007,3
Marathon,Wausau,City,Ward 45,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 45,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 45,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 46,2,Linda M Clifford,Liberal,2007,2
Marathon,Wausau,City,Ward 46,0,Annette K Ziegler,Conservative,2007,2
Marathon,Wausau,City,Ward 46,0,Scattering,Scattering,2007,2
Marathon,Wausau,City,Ward 47,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 47,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 47,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 48,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 48,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 48,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 49,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 49,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 49,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 50,0,Linda M Clifford,Liberal,2007,0
Marathon,Wausau,City,Ward 50,0,Annette K Ziegler,Conservative,2007,0
Marathon,Wausau,City,Ward 50,0,Scattering,Scattering,2007,0
Marathon,Wausau,City,Ward 51,1,Linda M Clifford,Liberal,2007,1
Marathon,Wausau,City,Ward 51,0,Annette K Ziegler,Conservative,2007,1
Marathon,Wausau,City,Ward 51,0,Scattering,Scattering,2007,1
Marathon,Wausau,City,Ward 52,0,Linda M Clifford,Liberal,2007,0
