county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Chippewa,Edson,Town,Ward 1,0,Scattering,Scattering,2005,128
Chippewa,Estella,Town,Ward 1,38,Ann W Bradley,Liberal,2005,38
Chippewa,Estella,Town,Ward 1,0,Scattering,Scattering,2005,38
Chippewa,Goetz,Town,Wards 1 & 2,140,Ann W Bradley,Liberal,2005,140
Chippewa,Goetz,Town,Wards 1 & 2,0,Scattering,Scattering,2005,140
Chippewa,Hallie,Town,Wards 1 & 2,25,Ann W Bradley,Liberal,2005,25
Chippewa,Hallie,Town,Wards 1 & 2,0,Scattering,Scattering,2005,25
Chippewa,Howard,Town,Ward 1,36,Ann W Bradley,Liberal,2005,36
Chippewa,Howard,Town,Ward 1,0,Scattering,Scattering,2005,36
Chippewa,Lafayette,Town,Wards 1 - 7,227,Ann W Bradley,Liberal,2005,227
Chippewa,Lafayette,Town,Wards 1 - 7,0,Scattering,Scattering,2005,227
Chippewa,Lake Holcombe,Town,Wards 1 & 2,98,Ann W Bradley,Liberal,2005,98
Chippewa,Lake Holcombe,Town,Wards 1 & 2,0,Scattering,Scattering,2005,98
Chippewa,Ruby,Town,Ward 1,56,Ann W Bradley,Liberal,2005,56
Chippewa,Ruby,Town,Ward 1,0,Scattering,Scattering,2005,56
Chippewa,Sampson,Town,Ward 1,143,Ann W Bradley,Liberal,2005,143
Chippewa,Sampson,Town,Ward 1,0,Scattering,Scattering,2005,143
Chippewa,Sigel,Town,Wards 1 & 2,45,Ann W Bradley,Liberal,2005,45
Chippewa,Sigel,Town,Wards 1 & 2,0,Scattering,Scattering,2005,45
Chippewa,Tilden,Town,Wards 1 - 3,45,Ann W Bradley,Liberal,2005,45
Chippewa,Tilden,Town,Wards 1 - 3,0,Scattering,Scattering,2005,45
Chippewa,Wheaton,Town,Wards 1 - 3,473,Ann W Bradley,Liberal,2005,473
Chippewa,Wheaton,Town,Wards 1 - 3,0,Scattering,Scattering,2005,473
Chippewa,Woodmohr,Town,Wards 1 - 3,138,Ann W Bradley,Liberal,2005,139
Chippewa,Woodmohr,Town,Wards 1 - 3,1,Scattering,Scattering,2005,139
Chippewa,Boyd,Village,Ward 1,80,Ann W Bradley,Liberal,2005,80
Chippewa,Boyd,Village,Ward 1,0,Scattering,Scattering,2005,80
Chippewa,Cadott,Village,Wards 1 & 2,180,Ann W Bradley,Liberal,2005,180
Chippewa,Cadott,Village,Wards 1 & 2,0,Scattering,Scattering,2005,180
Chippewa,Lake Hallie,Village,Wards 1 - 5,177,Ann W Bradley,Liberal,2005,177
Chippewa,Lake Hallie,Village,Wards 1 - 5,0,Scattering,Scattering,2005,177
Chippewa,New Auburn,Village,Ward 1,92,Ann W Bradley,Liberal,2005,92
Chippewa,New Auburn,Village,Ward 1,0,Scattering,Scattering,2005,92
Chippewa,Bloomer,City,Wards 1 & 3,75,Ann W Bradley,Liberal,2005,75
Chippewa,Bloomer,City,Wards 1 & 3,0,Scattering,Scattering,2005,75
Chippewa,Bloomer,City,Ward 2,38,Ann W Bradley,Liberal,2005,38
Chippewa,Bloomer,City,Ward 2,0,Scattering,Scattering,2005,38
Chippewa,Bloomer,City,Ward 4,27,Ann W Bradley,Liberal,2005,27
Chippewa,Bloomer,City,Ward 4,0,Scattering,Scattering,2005,27
Chippewa,Chippewa Falls,City,Ward 1,160,Ann W Bradley,Liberal,2005,160
Chippewa,Chippewa Falls,City,Ward 1,0,Scattering,Scattering,2005,160
Chippewa,Chippewa Falls,City,Ward 2,199,Ann W Bradley,Liberal,2005,199
Chippewa,Chippewa Falls,City,Ward 2,0,Scattering,Scattering,2005,199
Chippewa,Chippewa Falls,City,Ward 3,282,Ann W Bradley,Liberal,2005,282
Chippewa,Chippewa Falls,City,Ward 3,0,Scattering,Scattering,2005,282
Chippewa,Chippewa Falls,City,Ward 4,169,Ann W Bradley,Liberal,2005,169
Chippewa,Chippewa Falls,City,Ward 4,0,Scattering,Scattering,2005,169
Chippewa,Chippewa Falls,City,Ward 5,119,Ann W Bradley,Liberal,2005,119
Chippewa,Chippewa Falls,City,Ward 5,0,Scattering,Scattering,2005,119
Chippewa,Chippewa Falls,City,Ward 6,160,Ann W Bradley,Liberal,2005,161
Chippewa,Chippewa Falls,City,Ward 6,1,Scattering,Scattering,2005,161
Chippewa,Chippewa Falls,City,Ward 7,186,Ann W Bradley,Liberal,2005,186
Chippewa,Chippewa Falls,City,Ward 7,0,Scattering,Scattering,2005,186
Chippewa,Cornell,City,Wards 1 - 4,235,Ann W Bradley,Liberal,2005,236
Chippewa,Cornell,City,Wards 1 - 4,1,Scattering,Scattering,2005,236
Chippewa,Eau Claire,City,Wards 16 & 40,80,Ann W Bradley,Liberal,2005,80
Chippewa,Eau Claire,City,Wards 16 & 40,0,Scattering,Scattering,2005,80
Chippewa,Stanley,City,Ward 1,34,Ann W Bradley,Liberal,2005,34
Chippewa,Stanley,City,Ward 1,0,Scattering,Scattering,2005,34
Chippewa,Stanley,City,Ward 2,15,Ann W Bradley,Liberal,2005,15
Chippewa,Stanley,City,Ward 2,0,Scattering,Scattering,2005,15
Chippewa,Stanley,City,Ward 3,26,Ann W Bradley,Liberal,2005,26
Chippewa,Stanley,City,Ward 3,0,Scattering,Scattering,2005,26
Chippewa,Stanley,City,Ward 4,14,Ann W Bradley,Liberal,2005,14
Chippewa,Stanley,City,Ward 4,0,Scattering,Scattering,2005,14
Clark,Beaver,Town,Wards 1 & 2,80,Ann W Bradley,Liberal,2005,80
Clark,Beaver,Town,Wards 1 & 2,0,Scattering,Scattering,2005,80
Clark,Butler,Town,Ward 1,17,Ann W Bradley,Liberal,2005,17
Clark,Butler,Town,Ward 1,0,Scattering,Scattering,2005,17
Clark,Colby,Town,Ward 1,74,Ann W Bradley,Liberal,2005,74
Clark,Colby,Town,Ward 1,0,Scattering,Scattering,2005,74
Clark,Dewhurst,Town,Ward 1,109,Ann W Bradley,Liberal,2005,109
Clark,Dewhurst,Town,Ward 1,0,Scattering,Scattering,2005,109
Clark,Eaton,Town,Wards 1 & 2,191,Ann W Bradley,Liberal,2005,191
Clark,Eaton,Town,Wards 1 & 2,0,Scattering,Scattering,2005,191
Clark,Foster,Town,Ward 1,31,Ann W Bradley,Liberal,2005,31
Clark,Foster,Town,Ward 1,0,Scattering,Scattering,2005,31
Clark,Fremont,Town,Wards 1 & 2,245,Ann W Bradley,Liberal,2005,246
Clark,Fremont,Town,Wards 1 & 2,1,Scattering,Scattering,2005,246
Clark,Grant,Town,Wards 1 & 2,78,Ann W Bradley,Liberal,2005,78
Clark,Grant,Town,Wards 1 & 2,0,Scattering,Scattering,2005,78
Clark,Green Grove,Town,Ward 1,131,Ann W Bradley,Liberal,2005,131
Clark,Green Grove,Town,Ward 1,0,Scattering,Scattering,2005,131
Clark,Hendren,Town,Ward 1,163,Ann W Bradley,Liberal,2005,165
Clark,Hendren,Town,Ward 1,2,Scattering,Scattering,2005,165
Clark,Hewett,Town,Wards 1 & 2,54,Ann W Bradley,Liberal,2005,54
Clark,Hewett,Town,Wards 1 & 2,0,Scattering,Scattering,2005,54
Clark,Hixon,Town,Wards 1 & 2,58,Ann W Bradley,Liberal,2005,58
Clark,Hixon,Town,Wards 1 & 2,0,Scattering,Scattering,2005,58
Clark,Hoard,Town,Wards 1 & 2,63,Ann W Bradley,Liberal,2005,63
Clark,Hoard,Town,Wards 1 & 2,0,Scattering,Scattering,2005,63
Clark,Levis,Town,Wards 1 & 2,93,Ann W Bradley,Liberal,2005,93
Clark,Levis,Town,Wards 1 & 2,0,Scattering,Scattering,2005,93
Clark,Longwood,Town,Wards 1 & 2,80,Ann W Bradley,Liberal,2005,80
Clark,Longwood,Town,Wards 1 & 2,0,Scattering,Scattering,2005,80
Clark,Loyal,Town,Wards 1 & 2,158,Ann W Bradley,Liberal,2005,158
Clark,Loyal,Town,Wards 1 & 2,0,Scattering,Scattering,2005,158
Clark,Lynn,Town,Wards 1 & 2,157,Ann W Bradley,Liberal,2005,157
Clark,Lynn,Town,Wards 1 & 2,0,Scattering,Scattering,2005,157
Clark,Mayville,Town,Wards 1 & 2,138,Ann W Bradley,Liberal,2005,138
Clark,Mayville,Town,Wards 1 & 2,0,Scattering,Scattering,2005,138
Clark,Mead,Town,Ward 1,74,Ann W Bradley,Liberal,2005,74
Clark,Mead,Town,Ward 1,0,Scattering,Scattering,2005,74
Clark,Mentor,Town,Ward 1,87,Ann W Bradley,Liberal,2005,87
Clark,Mentor,Town,Ward 1,0,Scattering,Scattering,2005,87
Clark,Pine Valley,Town,Wards 1 & 2,172,Ann W Bradley,Liberal,2005,172
Clark,Pine Valley,Town,Wards 1 & 2,0,Scattering,Scattering,2005,172
Clark,Reseburg,Town,Wards 1 & 2,66,Ann W Bradley,Liberal,2005,66
