county_fips,county,year,office,district,party,candidate,votes,total_votes
55021,COLUMBIA,2024,STATE SENATE,14,REPUBLICAN,JOAN A. BALLWEG,16334,32047
55021,COLUMBIA,2024,STATE SENATE,14,SCATTERING,SCATTERING,51,32047
55021,COLUMBIA,2024,US SENATE,0,DEMOCRATIC,TAMMY BALDWIN,16753,34624
55021,COLUMBIA,2024,US SENATE,0,INDEPENDENT,PHIL ANDERSON,435,34624
55021,COLUMBIA,2024,US SENATE,0,INDEPENDENT 2,THOMAS LEAGER,295,34624
55021,COLUMBIA,2024,US SENATE,0,REPUBLICAN,ERIC HOVDE,17120,34624
55021,COLUMBIA,2024,US SENATE,0,SCATTERING,SCATTERING,21,34624
55021,COLUMBIA,2024,US SENATE,0,WRITE-IN,JOHN SCHIESS (WRITE-IN),0,34624
55023,CRAWFORD,2000,CONGRESS,3,DEMOCRATIC,RON KIND,4944,7039
55023,CRAWFORD,2000,CONGRESS,3,REPUBLICAN,SUSAN TULLY,2095,7039
55023,CRAWFORD,2000,CONGRESS,3,SCATTERING,SCATTERING,0,7039
55023,CRAWFORD,2000,PRESIDENT,0,CONSTITUTION,H PHILLIPS / J C FRAZIER,9,7394
55023,CRAWFORD,2000,PRESIDENT,0,DEMOCRATIC,AL GORE / JOE LIEBERMAN,4005,7394
55023,CRAWFORD,2000,PRESIDENT,0,INDEPENDENT,M MOOREHEAD / GLORIA LA RIVA,1,7394
55023,CRAWFORD,2000,PRESIDENT,0,INDEPENDENT 2,JAMES HARRIS / M TROWE,1,7394
55023,CRAWFORD,2000,PRESIDENT,0,INDEPENDENT 3,JOHN HAGELIN / NAT GOLDHABER,4,7394
55023,CRAWFORD,2000,PRESIDENT,0,INDEPENDENT 4,PAT BUCHANAN / EZOLA FOSTER,29,7394
55023,CRAWFORD,2000,PRESIDENT,0,LIBERTARIAN,HARRY BROWNE / ART OLIVIER,10,7394
55023,CRAWFORD,2000,PRESIDENT,0,REPUBLICAN,GEORGE BUSH / DICK CHENEY,3024,7394
55023,CRAWFORD,2000,PRESIDENT,0,SCATTERING,SCATTERING,2,7394
55023,CRAWFORD,2000,PRESIDENT,0,WISCONSIN GREEN,RALPH NADER / WINONA LA DUKE,309,7394
55023,CRAWFORD,2000,US SENATE,0,CONSTITUTION,ROBERT R RAYMOND,19,7067
55023,CRAWFORD,2000,US SENATE,0,DEMOCRATIC,HERBERT H KOHL,4949,7067
55023,CRAWFORD,2000,US SENATE,0,INDEPENDENT,EUGENE A HEM,15,7067
55023,CRAWFORD,2000,US SENATE,0,LIBERTARIAN,TIM PETERSON,50,7067
55023,CRAWFORD,2000,US SENATE,0,REPUBLICAN,JOHN GILLESPIE,2034,7067
55023,CRAWFORD,2000,US SENATE,0,SCATTERING,SCATTERING,0,7067
55023,CRAWFORD,2002,CONGRESS,3,DEMOCRATIC,RON KIND,3489,4880
55023,CRAWFORD,2002,CONGRESS,3,LIBERTARIAN,JEFF ZASTROW,118,4880
55023,CRAWFORD,2002,CONGRESS,3,REPUBLICAN,BILL ARNDT,1251,4880
55023,CRAWFORD,2002,CONGRESS,3,SCATTERING,SCATTERING,22,4880
55023,CRAWFORD,2002,GOVERNOR,0,DEMOCRATIC,JIM DOYLE / BARBARA LAWTON,2296,5183
55023,CRAWFORD,2002,GOVERNOR,0,INDEPENDENT,ALAN D EISENBERG,11,5183
55023,CRAWFORD,2002,GOVERNOR,0,INDEPENDENT 2,TY A BOLLERUD,11,5183
55023,CRAWFORD,2002,GOVERNOR,0,INDEPENDENT 3,MIKE MANGAN,3,5183
55023,CRAWFORD,2002,GOVERNOR,0,INDEPENDENT 4,ANEB JAB RASTA,1,5183
55023,CRAWFORD,2002,GOVERNOR,0,LIBERTARIAN,ED THOMPSON / M REYNOLDS,791,5183
55023,CRAWFORD,2002,GOVERNOR,0,REPUBLICAN,SCOTT MCCALLUM / MARGARET A FARROW,1879,5183
55023,CRAWFORD,2002,GOVERNOR,0,SCATTERING,SCATTERING,3,5183
55023,CRAWFORD,2002,GOVERNOR,0,WISCONSIN GREEN,JIM YOUNG / JEFF PETERSON,188,5183
55023,CRAWFORD,2004,CONGRESS,3,DEMOCRATIC,RON KIND,5037,8247
55023,CRAWFORD,2004,CONGRESS,3,REPUBLICAN,DALE W SCHULTZ,3210,8247
55023,CRAWFORD,2004,CONGRESS,3,SCATTERING,SCATTERING,0,8247
55023,CRAWFORD,2004,PRESIDENT,0,DEMOCRATIC,JOHN F KERRY / JOHN EDWARDS,4656,8459
55023,CRAWFORD,2004,PRESIDENT,0,INDEPENDENT,RALPH NADER / PETER MIGUEL CAMEJO,57,8459
55023,CRAWFORD,2004,PRESIDENT,0,INDEPENDENT 2,JAMES HARRIS / MARGARET TROWE,0,8459
55023,CRAWFORD,2004,PRESIDENT,0,INDEPENDENT 3,WALTER F BROWN / MARY ALICE HERBERT,2,8459
55023,CRAWFORD,2004,PRESIDENT,0,LIBERTARIAN,MICHAEL BADNARIK / RICHARD V CAMPAGNA,23,8459
55023,CRAWFORD,2004,PRESIDENT,0,REPUBLICAN,GEORGE W BUSH / DICK CHENEY,3680,8459
55023,CRAWFORD,2004,PRESIDENT,0,SCATTERING,SCATTERING,29,8459
55023,CRAWFORD,2004,PRESIDENT,0,WISCONSIN GREEN,DAVID COBB / PATRICIA LA MARCHE,12,8459
55023,CRAWFORD,2004,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,4938,8279
55023,CRAWFORD,2004,US SENATE,0,INDEPENDENT,EUGENE A HEM,2,8279
55023,CRAWFORD,2004,US SENATE,0,LIBERTARIAN,ARIF KHAN,20,8279
55023,CRAWFORD,2004,US SENATE,0,REPUBLICAN,TIM MICHELS,3319,8279
55023,CRAWFORD,2004,US SENATE,0,SCATTERING,SCATTERING,0,8279
55023,CRAWFORD,2006,CONGRESS,3,DEMOCRATIC,RON KIND,4517,6245
55023,CRAWFORD,2006,CONGRESS,3,REPUBLICAN,PAUL R NELSON,1727,6245
55023,CRAWFORD,2006,CONGRESS,3,SCATTERING,SCATTERING,1,6245
55023,CRAWFORD,2006,GOVERNOR,0,DEMOCRATIC,JIM DOYLE / BARBARA C LAWTON,3751,6331
55023,CRAWFORD,2006,GOVERNOR,0,REPUBLICAN,MARK GREEN / JEAN HUNDERTMARK,2439,6331
55023,CRAWFORD,2006,GOVERNOR,0,SCATTERING,SCATTERING,13,6331
55023,CRAWFORD,2006,GOVERNOR,0,WISCONSIN GREEN,NELSON EISMAN / LEON TODD,128,6331
55023,CRAWFORD,2006,US SENATE,0,DEMOCRATIC,HERB KOHL,4658,6177
55023,CRAWFORD,2006,US SENATE,0,INDEPENDENT,BEN J GLATZEL,64,6177
55023,CRAWFORD,2006,US SENATE,0,REPUBLICAN,ROBERT GERALD LORGE,1355,6177
55023,CRAWFORD,2006,US SENATE,0,SCATTERING,SCATTERING,0,6177
55023,CRAWFORD,2006,US SENATE,0,WISCONSIN GREEN,RAE VOGELER,100,6177
55023,CRAWFORD,2008,CONGRESS,3,DEMOCRATIC,RON KIND,5502,7631
55023,CRAWFORD,2008,CONGRESS,3,LIBERTARIAN,KEVIN BARRETT,109,7631
55023,CRAWFORD,2008,CONGRESS,3,REPUBLICAN,PAUL STARK,2020,7631
55023,CRAWFORD,2008,CONGRESS,3,SCATTERING,SCATTERING,0,7631
55023,CRAWFORD,2008,PRESIDENT,0,DEMOCRATIC,BARACK OBAMA / JOE BIDEN,4987,7981
55023,CRAWFORD,2008,PRESIDENT,0,INDEPENDENT,BRIAN MOORE / STEWARD A ALEXANDER,3,7981
55023,CRAWFORD,2008,PRESIDENT,0,INDEPENDENT 2,GLORIA LA RIVA / ROBERT MOSES,0,7981
55023,CRAWFORD,2008,PRESIDENT,0,INDEPENDENT 3,RALPH NADER / MATT GONZALEZ,46,7981
55023,CRAWFORD,2008,PRESIDENT,0,INDEPENDENT 4,CHUCK BALDWIN / DARRELL L CASTLE,28,7981
55023,CRAWFORD,2008,PRESIDENT,0,INDEPENDENT 5,JEFFREY J WAMBOLDT / DAVID J KLIMISCH,1,7981
55023,CRAWFORD,2008,PRESIDENT,0,LIBERTARIAN,BOB BARR / WAYNE A ROOT,32,7981
55023,CRAWFORD,2008,PRESIDENT,0,REPUBLICAN,JOHN MCCAIN / SARAH PALIN,2830,7981
55023,CRAWFORD,2008,PRESIDENT,0,SCATTERING,SCATTERING,27,7981
55023,CRAWFORD,2008,PRESIDENT,0,WISCONSIN GREEN,CYNTHIA MCKINNEY / ROSA CLEMENTE,27,7981
55023,CRAWFORD,2010,CONGRESS,3,DEMOCRATIC,RON KIND,3165,6036
55023,CRAWFORD,2010,CONGRESS,3,INDEPENDENT,MICHAEL KRSIEAN,164,6036
55023,CRAWFORD,2010,CONGRESS,3,REPUBLICAN,DAN KAPANKE,2706,6036
55023,CRAWFORD,2010,CONGRESS,3,SCATTERING,SCATTERING,1,6036
55023,CRAWFORD,2010,GOVERNOR,0,DEMOCRATIC,TOM BARRETT / TOM NELSON,3062,5961
55023,CRAWFORD,2010,GOVERNOR,0,INDEPENDENT,JAMES JAMES,43,5961
55023,CRAWFORD,2010,GOVERNOR,0,INDEPENDENT 2,JIM LANGER,42,5961
55023,CRAWFORD,2010,GOVERNOR,0,LIBERTARIAN,TERRY VIRGIL,20,5961
55023,CRAWFORD,2010,GOVERNOR,0,REPUBLICAN,SCOTT WALKER / REBECCA KLEEFISCH,2792,5961
55023,CRAWFORD,2010,GOVERNOR,0,SCATTERING,SCATTERING,2,5961
55023,CRAWFORD,2010,GOVERNOR,0,WRITE-IN,HARI TRIVEDI,0,5961
55023,CRAWFORD,2010,GOVERNOR,0,WRITE-IN 2,LESLIE ERVIN SMETAK / DAVID MYRON SMETAK,0,5961
55023,CRAWFORD,2010,GOVERNOR,0,WRITE-IN 3,PATRICIA MESSICCI,0,5961
55023,CRAWFORD,2010,STATE ASSEMBLY,96,DEMOCRATIC,BRIAN K. MURPHY,2427,5943
55023,CRAWFORD,2010,STATE ASSEMBLY,96,REPUBLICAN,LEE A. NERISON,3516,5943
55023,CRAWFORD,2010,STATE ASSEMBLY,96,SCATTERING,SCATTERING,0,5943
55023,CRAWFORD,2010,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,3145,6030
55023,CRAWFORD,2010,US SENATE,0,INDEPENDENT,ROB TAYLOR,92,6030
55023,CRAWFORD,2010,US SENATE,0,REPUBLICAN,RON JOHNSON,2792,6030
55023,CRAWFORD,2010,US SENATE,0,SCATTERING,SCATTERING,1,6030
55023,CRAWFORD,2010,US SENATE,0,WRITE-IN,"ERRNEST J PAGELS, JR",0,6030
55023,CRAWFORD,2010,US SENATE,0,WRITE-IN 2,MICHAEL D LAFOREST,0,6030
55023,CRAWFORD,2012,CONGRESS,3,DEMOCRATIC,RON KIND,5203,7365
55023,CRAWFORD,2012,CONGRESS,3,REPUBLICAN,RAY BOLAND,2158,7365
55023,CRAWFORD,2012,CONGRESS,3,SCATTERING,SCATTERING,4,7365
55023,CRAWFORD,2012,GOVERNOR,0,DEMOCRATIC,TOM BARRETT,3160,6582
55023,CRAWFORD,2012,GOVERNOR,0,INDEPENDENT,HARI TRIVEDI,61,6582
55023,CRAWFORD,2012,GOVERNOR,0,REPUBLICAN,SCOTT WALKER,3357,6582
55023,CRAWFORD,2012,GOVERNOR,0,SCATTERING,SCATTERING,4,6582
55023,CRAWFORD,2012,PRESIDENT,0,CONSTITUTION,VIRGIL GOODE / JIM CLYMER,16,7817
55023,CRAWFORD,2012,PRESIDENT,0,DEMOCRATIC,BARACK OBAMA / JOE BIDEN,4629,7817
55023,CRAWFORD,2012,PRESIDENT,0,INDEPENDENT,GARY JOHNSON / JAMES P GRAY,62,7817
55023,CRAWFORD,2012,PRESIDENT,0,INDEPENDENT 2,"GLORIA LA RIVA / FILBERTO RAMIREZ, JR",4,7817
55023,CRAWFORD,2012,PRESIDENT,0,INDEPENDENT 3,JERRY WHITE / PHYLLIS SCHERRER,4,7817
55023,CRAWFORD,2012,PRESIDENT,0,INDEPENDENT 4,JILL STEIN / BEN MANSKI,19,7817
55023,CRAWFORD,2012,PRESIDENT,0,REPUBLICAN,MITT ROMNEY / PAUL RYAN,3067,7817
55023,CRAWFORD,2012,PRESIDENT,0,SCATTERING,SCATTERING,16,7817
55023,CRAWFORD,2012,PRESIDENT,0,WRITE-IN,ROSS C ROCKY ANDERSON / LUIS J RODRIGUEZ,0,7817
55023,CRAWFORD,2012,PRESIDENT,0,WRITE-IN 2,ROSEANNE BARR / CINDY LEE SHEEHAN,0,7817
55023,CRAWFORD,2012,STATE ASSEMBLY,96,DEMOCRATIC,TOM J. JOHNSON,3329,7400
55023,CRAWFORD,2012,STATE ASSEMBLY,96,REPUBLICAN,LEE A. NERISON,4070,7400
55023,CRAWFORD,2012,STATE ASSEMBLY,96,SCATTERING,SCATTERING,1,7400
55023,CRAWFORD,2012,STATE SENATE,32,DEMOCRATIC,JENNIFER SHILLING,4506,7521
55023,CRAWFORD,2012,STATE SENATE,32,REPUBLICAN,BILL FEEHAN,3014,7521
55023,CRAWFORD,2012,STATE SENATE,32,SCATTERING,SCATTERING,1,7521
55023,CRAWFORD,2012,US SENATE,0,DEMOCRATIC,TAMMY BALDWIN,4321,7635
55023,CRAWFORD,2012,US SENATE,0,INDEPENDENT,JOSEPH KEXEL,158,7635
55023,CRAWFORD,2012,US SENATE,0,INDEPENDENT 2,"NIMROD Y U ALLEN, III",35,7635
55023,CRAWFORD,2012,US SENATE,0,REPUBLICAN,TOMMY G THOMPSON,3117,7635
55023,CRAWFORD,2012,US SENATE,0,SCATTERING,SCATTERING,4,7635
55023,CRAWFORD,2012,US SENATE,0,WRITE-IN,RILEY J HOOD,0,7635
55023,CRAWFORD,2012,US SENATE,0,WRITE-IN 2,DIANE E LORBIECKI,0,7635
55023,CRAWFORD,2014,CONGRESS,3,DEMOCRATIC,RON KIND,3651,6246
55023,CRAWFORD,2014,CONGRESS,3,REPUBLICAN,TONY KURTZ,2592,6246
55023,CRAWFORD,2014,CONGRESS,3,SCATTERING,SCATTERING,0,6246
55023,CRAWFORD,2014,CONGRESS,3,WRITE-IN,KEN VAN DOREN,3,6246
55023,CRAWFORD,2014,GOVERNOR,0,DEMOCRATIC,MARY BURKE / JOHN LEHMAN,3225,6273
55023,CRAWFORD,2014,GOVERNOR,0,INDEPENDENT,DENNIS FEHR,26,6273
55023,CRAWFORD,2014,GOVERNOR,0,INDEPENDENT 2,ROBERT BURKE / JOSEPH M BROST,48,6273
55023,CRAWFORD,2014,GOVERNOR,0,REPUBLICAN,SCOTT WALKER / REBECCA KLEEFISCH,2974,6273
55023,CRAWFORD,2014,GOVERNOR,0,SCATTERING,SCATTERING,0,6273
55023,CRAWFORD,2014,GOVERNOR,0,WRITE-IN,MARY JO WALTERS,0,6273
55023,CRAWFORD,2014,GOVERNOR,0,WRITE-IN 2,STEVE R EVANS,0,6273
55023,CRAWFORD,2014,GOVERNOR,0,WRITE-IN 3,JUMOKA A JOHNSON,0,6273
55023,CRAWFORD,2014,GOVERNOR,0,WRITE-IN 4,BRETT D HULSEY,0,6273
55023,CRAWFORD,2014,GOVERNOR,0,WRITE-IN 5,JESSICA NICOLE PERRY,0,6273
55023,CRAWFORD,2014,GOVERNOR,0,WRITE-IN 6,SUSAN P RESCH,0,6273
55023,CRAWFORD,2014,STATE ASSEMBLY,96,DEMOCRATIC,PETER FLESCH,2843,6170
55023,CRAWFORD,2014,STATE ASSEMBLY,96,REPUBLICAN,LEE NERISON,3327,6170
55023,CRAWFORD,2014,STATE ASSEMBLY,96,SCATTERING,SCATTERING,0,6170
55023,CRAWFORD,2016,CONGRESS,3,DEMOCRATIC,RON KIND,5635,5679
55023,CRAWFORD,2016,CONGRESS,3,SCATTERING,SCATTERING,39,5679
55023,CRAWFORD,2016,CONGRESS,3,WRITE-IN,RYAN PETERSON,5,5679
55023,CRAWFORD,2016,PRESIDENT,0,AMERICAN DELTA PARTY,ROCKY ROQUE DE LA FUENTE / MICHAEL STEINBERG,4,7728
55023,CRAWFORD,2016,PRESIDENT,0,CONSTITUTION,DARRELL L CASTE / SCOTT N BRADLEY,45,7728
55023,CRAWFORD,2016,PRESIDENT,0,DEMOCRATIC,HILLARY CLINTON / TIM KAINE,3419,7728
55023,CRAWFORD,2016,PRESIDENT,0,LIBERTARIAN,GARY JOHNSON / BILL WELD,277,7728
55023,CRAWFORD,2016,PRESIDENT,0,REPUBLICAN,DONALD TRUMP / MIKE PENCE,3836,7728
55023,CRAWFORD,2016,PRESIDENT,0,SCATTERING,SCATTERING,43,7728
55023,CRAWFORD,2016,PRESIDENT,0,WISCONSIN GREEN,JILL STEIN / AJAMU BARAKA,73,7728
55023,CRAWFORD,2016,PRESIDENT,0,WORKERS WORLD PARTY,MONICA MOOREHEAD / LAMONT LILLY,8,7728
55023,CRAWFORD,2016,PRESIDENT,0,WRITE-IN,CHERUNDA FOX / ROGER KUSHNER,0,7728
55023,CRAWFORD,2016,PRESIDENT,0,WRITE-IN 2,EVAN MCMULLIN / NATHAN JOHNSON,21,7728
55023,CRAWFORD,2016,PRESIDENT,0,WRITE-IN 3,MICHAEL A MATUREN / JUAN MUNOZ,2,7728
55023,CRAWFORD,2016,PRESIDENT,0,WRITE-IN 4,"MARSHALL SCHOENKE / JAMES CREIGHTON MITCHELL, JR",0,7728
55023,CRAWFORD,2016,PRESIDENT,0,WRITE-IN 5,CHRIS KENISTON / DEACON TAYLOR,0,7728
55023,CRAWFORD,2016,PRESIDENT,0,WRITE-IN 6,LAURENCE KOTLIKOFF / EDWARD E LEAMER,0,7728
55023,CRAWFORD,2016,PRESIDENT,0,WRITE-IN 7,TOM HOEFLING / STEVE SCHULIN,0,7728
55023,CRAWFORD,2016,PRESIDENT,0,WRITE-IN 8,JOSEPH MALDONADO,0,7728
55023,CRAWFORD,2016,PRESIDENT,0,WRITE-IN 9,EMIDIO SOLTYSIK / ANGELA NICOLE WALKER,0,7728
55023,CRAWFORD,2016,STATE ASSEMBLY,96,DEMOCRATIC,ALICIA LEINBERGER,3095,7494
55023,CRAWFORD,2016,STATE ASSEMBLY,96,REPUBLICAN,LEE NERISON,4396,7494
55023,CRAWFORD,2016,STATE ASSEMBLY,96,SCATTERING,SCATTERING,3,7494
55023,CRAWFORD,2016,STATE SENATE,32,DEMOCRATIC,JENNIFER SHILLING,3431,7669
55023,CRAWFORD,2016,STATE SENATE,32,INDEPENDENT,CHIP DENURE,156,7669
55023,CRAWFORD,2016,STATE SENATE,32,REPUBLICAN,DAN KAPANKE,4080,7669
55023,CRAWFORD,2016,STATE SENATE,32,SCATTERING,SCATTERING,2,7669
55023,CRAWFORD,2016,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,3708,7651
55023,CRAWFORD,2016,US SENATE,0,LIBERTARIAN,PHILLIP N ANDERSON,270,7651
55023,CRAWFORD,2016,US SENATE,0,REPUBLICAN,RON JOHNSON,3671,7651
55023,CRAWFORD,2016,US SENATE,0,SCATTERING,SCATTERING,2,7651
55023,CRAWFORD,2016,US SENATE,0,WRITE-IN,JOHN SCHIESS,0,7651
55023,CRAWFORD,2018,CONGRESS,3,DEMOCRATIC,RON KIND,4244,6567
55023,CRAWFORD,2018,CONGRESS,3,REPUBLICAN,STEVE TOFT,2322,6567
55023,CRAWFORD,2018,CONGRESS,3,SCATTERING,SCATTERING,1,6567
55023,CRAWFORD,2018,GOVERNOR,0,DEMOCRATIC,TONY EVERS / MANDELA BARNES,3354,6604
55023,CRAWFORD,2018,GOVERNOR,0,INDEPENDENT,MAGGIE TURNBULL / WIL LOSCH,35,6604
55023,CRAWFORD,2018,GOVERNOR,0,INDEPENDENT 2,ARNIE ENZ,5,6604
55023,CRAWFORD,2018,GOVERNOR,0,LIBERTARIAN,PHILLIP ANDERSON / PATRICK BAIRD,61,6604
55023,CRAWFORD,2018,GOVERNOR,0,REPUBLICAN,SCOTT WALKER / REBECCA KLEEFISCH,3117,6604
55023,CRAWFORD,2018,GOVERNOR,0,SCATTERING,SCATTERING,0,6604
55023,CRAWFORD,2018,GOVERNOR,0,WISCONSIN GREEN,MICHAEL J WHITE / TIFFANY ANDERSON,32,6604
55023,CRAWFORD,2018,GOVERNOR,0,WRITE-IN,RYAN CASON,0,6604
55023,CRAWFORD,2018,GOVERNOR,0,WRITE-IN 2,PAUL BOUCHER,0,6604
55023,CRAWFORD,2018,GOVERNOR,0,WRITE-IN 3,MARK S GRIMEK,0,6604
55023,CRAWFORD,2018,GOVERNOR,0,WRITE-IN 4,JARED WILLIAM LANDRY,0,6604
55023,CRAWFORD,2018,GOVERNOR,0,WRITE-IN 5,ROBBIE HOFFMAN,0,6604
55023,CRAWFORD,2018,GOVERNOR,0,WRITE-IN 6,RICHARD MICHAEL TURTENWALD,0,6604
55023,CRAWFORD,2018,GOVERNOR,0,WRITE-IN 7,CORHAN GEHLER,0,6604
55023,CRAWFORD,2018,GOVERNOR,0,WRITE-IN 8,WILLIAM HENRY DAVID III,0,6604
55023,CRAWFORD,2018,STATE ASSEMBLY,96,DEMOCRATIC,PAUL BUHR,3266,6559
55023,CRAWFORD,2018,STATE ASSEMBLY,96,REPUBLICAN,LOREN OLDENBURG,3292,6559
55023,CRAWFORD,2018,STATE ASSEMBLY,96,SCATTERING,SCATTERING,1,6559
55023,CRAWFORD,2018,US SENATE,0,DEMOCRATIC,TAMMY BALDWIN,3852,6555
55023,CRAWFORD,2018,US SENATE,0,REPUBLICAN,LEAH VUKMIR,2703,6555
55023,CRAWFORD,2018,US SENATE,0,SCATTERING,SCATTERING,0,6555
55023,CRAWFORD,2018,US SENATE,0,WRITE-IN,MARY JO WALTERS,0,6555
55023,CRAWFORD,2018,US SENATE,0,WRITE-IN 2,JOHN SCHIESS,0,6555
55023,CRAWFORD,2020,CONGRESS,3,DEMOCRATIC,RON KIND,4551,8606
55023,CRAWFORD,2020,CONGRESS,3,REPUBLICAN,DERRICK VAN ORDEN,4055,8606
55023,CRAWFORD,2020,CONGRESS,3,SCATTERING,SCATTERING,0,8606
55023,CRAWFORD,2020,PRESIDENT,0,CONSTITUTION,DON BLANKENSHIP / WILLIAM MOHR,18,8695
55023,CRAWFORD,2020,PRESIDENT,0,DEMOCRATIC,JOSEPH R BIDEN / KAMALA D HARRIS,3953,8695
55023,CRAWFORD,2020,PRESIDENT,0,INDEPENDENT,JO JORGENSEN / JEREMY SPIKE COHEN,92,8695
55023,CRAWFORD,2020,PRESIDENT,0,INDEPENDENT 2,BRIAN CARROLL / AMAR PATEL,12,8695
55023,CRAWFORD,2020,PRESIDENT,0,REPUBLICAN,DONALD J TRUMP / MICHAEL R PENCE,4620,8695
55023,CRAWFORD,2020,PRESIDENT,0,SCATTERING,SCATTERING,0,8695
55023,CRAWFORD,2020,PRESIDENT,0,WRITE-IN,KASEY WELLS,0,8695
55023,CRAWFORD,2020,PRESIDENT,0,WRITE-IN 2,JADE SIMMONS / CLAUDELIAH J ROZE,0,8695
55023,CRAWFORD,2020,PRESIDENT,0,WRITE-IN 3,PRESIDENT R19 BODDIE,0,8695
55023,CRAWFORD,2020,PRESIDENT,0,WRITE-IN 4,HOWIE HAWKINS / ANGELA WALKER,0,8695
55023,CRAWFORD,2020,PRESIDENT,0,WRITE-IN 5,GLORIDA LA RIVA / SUNIL FREEMAN,0,8695
55023,CRAWFORD,2020,PRESIDENT,0,WRITE-IN 6,KANYE WEST / MICHELLE TIDBALL,0,8695
55023,CRAWFORD,2020,PRESIDENT,0,WRITE-IN 7,MARK CHALRES / ADRIAN WALLACE,0,8695
55023,CRAWFORD,2020,STATE ASSEMBLY,96,DEMOCRATIC,JOSEFINE JAYNES,4002,8514
55023,CRAWFORD,2020,STATE ASSEMBLY,96,REPUBLICAN,LOREN OLDENBURG,4512,8514
55023,CRAWFORD,2020,STATE ASSEMBLY,96,SCATTERING,SCATTERING,0,8514
55023,CRAWFORD,2020,STATE SENATE,32,DEMOCRATIC,BRAD PFAFF,3714,8617
55023,CRAWFORD,2020,STATE SENATE,32,REPUBLICAN,DAN KAPANKE,4903,8617
55023,CRAWFORD,2020,STATE SENATE,32,SCATTERING,SCATTERING,0,8617
55023,CRAWFORD,2022,CONGRESS,3,DEMOCRATIC,BRAD PFAFF,3334,7006
55023,CRAWFORD,2022,CONGRESS,3,REPUBLICAN,DERRICK VAN ORDEN,3667,7006
55023,CRAWFORD,2022,CONGRESS,3,SCATTERING,SCATTERING,5,7006
55023,CRAWFORD,2022,GOVERNOR,0,DEMOCRATIC,TONY EVERS / SARA RODRIGUEZ,3429,7006
55023,CRAWFORD,2022,GOVERNOR,0,INDEPENDENT,JOAN ELLIS BEGLINGER,87,7006
55023,CRAWFORD,2022,GOVERNOR,0,REPUBLICAN,TIM MICHELS / ROGER ROTH,3486,7006
55023,CRAWFORD,2022,GOVERNOR,0,SCATTERING,SCATTERING,4,7006
55023,CRAWFORD,2022,GOVERNOR,0,WRITE-IN,SETH HASKIN,0,7006
55023,CRAWFORD,2022,STATE ASSEMBLY,96,DEMOCRATIC,JAYNE M. SWIGGUM,3209,7031
55023,CRAWFORD,2022,STATE ASSEMBLY,96,REPUBLICAN,LOREN OLDENBURG,3821,7031
55023,CRAWFORD,2022,STATE ASSEMBLY,96,SCATTERING,SCATTERING,1,7031
55023,CRAWFORD,2022,US SENATE,0,DEMOCRATIC,MANDELA BARNES,3179,6989
55023,CRAWFORD,2022,US SENATE,0,REPUBLICAN,RON JOHNSON,3797,6989
55023,CRAWFORD,2022,US SENATE,0,SCATTERING,SCATTERING,13,6989
55023,CRAWFORD,2022,US SENATE,0,WRITE-IN,ADAM PAUL,0,6989
55023,CRAWFORD,2024,CONGRESS,3,DEMOCRATIC,REBECCA COOKE,4115,8958
55023,CRAWFORD,2024,CONGRESS,3,REPUBLICAN,DERRICK VAN ORDEN,4842,8958
55023,CRAWFORD,2024,CONGRESS,3,SCATTERING,SCATTERING,1,8958
55023,CRAWFORD,2024,PRESIDENT,0,CONSTITUTION,RANDALL TERRY STEPHEN BRODEN,13,9105
55023,CRAWFORD,2024,PRESIDENT,0,DEMOCRATIC,KAMALA D. HARRIS TIM WALZ,3860,9105
55023,CRAWFORD,2024,PRESIDENT,0,INDEPENDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,3,9105
55023,CRAWFORD,2024,PRESIDENT,0,INDEPENDENT 2,CORNEL WEST MELINA ABDULLAH,6,9105
55023,CRAWFORD,2024,PRESIDENT,0,INDEPENDENT 3,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",57,9105
55023,CRAWFORD,2024,PRESIDENT,0,LIBERTARIAN,CHASE RUSSELL OLIVER MIKE TER MAAT,17,9105
55023,CRAWFORD,2024,PRESIDENT,0,REPUBLICAN,DONALD J. TRUMP JD VANCE,5113,9105
55023,CRAWFORD,2024,PRESIDENT,0,SCATTERING,SCATTERING,21,9105
55023,CRAWFORD,2024,PRESIDENT,0,WISCONSIN GREEN,JILL STEIN RUDOLPH WARE,15,9105
55023,CRAWFORD,2024,PRESIDENT,0,WRITE-IN,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,9105
55023,CRAWFORD,2024,PRESIDENT,0,WRITE-IN 2,BRIAN KIENITZ (WRITE-IN),0,9105
55023,CRAWFORD,2024,PRESIDENT,0,WRITE-IN 3,CHERUNDA LYNN FOX (WRITE-IN),0,9105
55023,CRAWFORD,2024,PRESIDENT,0,WRITE-IN 4,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,9105
55023,CRAWFORD,2024,PRESIDENT,0,WRITE-IN 5,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,9105
55023,CRAWFORD,2024,PRESIDENT,0,WRITE-IN 6,PETER SONSKI LAUREN ONAK (WRITE-IN),0,9105
