muni_fips,municipality,ctv,muni_label,year,office,party,candidate,votes,total_votes
5577200,STEVENS POINT,C,C STEVENS POINT,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,5035,7549
5577200,STEVENS POINT,C,C STEVENS POINT,2011,SUPREME COURT,SCATTERING,SCATTERING,23,7549
5577200,STEVENS POINT,C,C STEVENS POINT,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,1560,4065
5577200,STEVENS POINT,C,C STEVENS POINT,2013,SUPREME COURT,LIBERAL,ED FALLONE,2500,4065
5577200,STEVENS POINT,C,C STEVENS POINT,2013,SUPREME COURT,SCATTERING,SCATTERING,5,4065
5577200,STEVENS POINT,C,C STEVENS POINT,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,1025,4021
5577200,STEVENS POINT,C,C STEVENS POINT,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,2989,4021
5577200,STEVENS POINT,C,C STEVENS POINT,2015,SUPREME COURT,SCATTERING,SCATTERING,7,4021
5577200,STEVENS POINT,C,C STEVENS POINT,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,3379,8892
5577200,STEVENS POINT,C,C STEVENS POINT,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,5472,8892
5577200,STEVENS POINT,C,C STEVENS POINT,2016,SUPREME COURT,SCATTERING,SCATTERING,41,8892
5577200,STEVENS POINT,C,C STEVENS POINT,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,1610,1678
5577200,STEVENS POINT,C,C STEVENS POINT,2017,SUPREME COURT,SCATTERING,SCATTERING,68,1678
5577200,STEVENS POINT,C,C STEVENS POINT,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,991,3906
5577200,STEVENS POINT,C,C STEVENS POINT,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,2913,3906
5577200,STEVENS POINT,C,C STEVENS POINT,2018,SUPREME COURT,SCATTERING,SCATTERING,2,3906
5577200,STEVENS POINT,C,C STEVENS POINT,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,1480,4644
5577200,STEVENS POINT,C,C STEVENS POINT,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,3160,4644
5577200,STEVENS POINT,C,C STEVENS POINT,2019,SUPREME COURT,SCATTERING,SCATTERING,4,4644
5577200,STEVENS POINT,C,C STEVENS POINT,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,1764,6377
5577200,STEVENS POINT,C,C STEVENS POINT,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,4605,6377
5577200,STEVENS POINT,C,C STEVENS POINT,2020,SUPREME COURT,SCATTERING,SCATTERING,8,6377
5577200,STEVENS POINT,C,C STEVENS POINT,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,2294,8228
5577200,STEVENS POINT,C,C STEVENS POINT,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,5913,8228
5577200,STEVENS POINT,C,C STEVENS POINT,2023,SUPREME COURT,SCATTERING,SCATTERING,21,8228
5577200,STEVENS POINT,C,C STEVENS POINT,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,2675,10022
5577200,STEVENS POINT,C,C STEVENS POINT,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,7342,10022
5577200,STEVENS POINT,C,C STEVENS POINT,2025,SUPREME COURT,SCATTERING,SCATTERING,5,10022
5577200,STEVENS POINT,C,C STEVENS POINT,2026,SUPREME COURT,CONSERVATIVE,MARIA S. LAZAR,1436,6647
5577200,STEVENS POINT,C,C STEVENS POINT,2026,SUPREME COURT,LIBERAL,CHRIS TAYLOR,5208,6647
5577200,STEVENS POINT,C,C STEVENS POINT,2026,SUPREME COURT,SCATTERING,SCATTERING,3,6647
5577300,STILES,T,T STILES (OCONTO),2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,217,313
5577300,STILES,T,T STILES (OCONTO),2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,94,313
5577300,STILES,T,T STILES (OCONTO),2000,SUPREME COURT,SCATTERING,SCATTERING,2,313
5577300,STILES,T,T STILES (OCONTO),2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",119,120
5577300,STILES,T,T STILES (OCONTO),2001,SUPREME COURT,SCATTERING,SCATTERING,1,120
5577300,STILES,T,T STILES (OCONTO),2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,96,185
5577300,STILES,T,T STILES (OCONTO),2003,SUPREME COURT,LIBERAL,ED BRUNNER,88,185
5577300,STILES,T,T STILES (OCONTO),2003,SUPREME COURT,SCATTERING,SCATTERING,1,185
5577300,STILES,T,T STILES (OCONTO),2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,84,84
5577300,STILES,T,T STILES (OCONTO),2005,SUPREME COURT,SCATTERING,SCATTERING,0,84
5577300,STILES,T,T STILES (OCONTO),2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,78,78
5577300,STILES,T,T STILES (OCONTO),2006,SUPREME COURT,SCATTERING,SCATTERING,0,78
5577300,STILES,T,T STILES (OCONTO),2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,228,356
5577300,STILES,T,T STILES (OCONTO),2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,128,356
5577300,STILES,T,T STILES (OCONTO),2007,SUPREME COURT,SCATTERING,SCATTERING,0,356
5577300,STILES,T,T STILES (OCONTO),2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,89,123
5577300,STILES,T,T STILES (OCONTO),2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,34,123
5577300,STILES,T,T STILES (OCONTO),2008,SUPREME COURT,SCATTERING,SCATTERING,0,123
5577300,STILES,T,T STILES (OCONTO),2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,83,145
5577300,STILES,T,T STILES (OCONTO),2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,62,145
5577300,STILES,T,T STILES (OCONTO),2009,SUPREME COURT,SCATTERING,SCATTERING,0,145
5577300,STILES,T,T STILES (OCONTO),2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",166,307
5577300,STILES,T,T STILES (OCONTO),2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,141,307
5577300,STILES,T,T STILES (OCONTO),2011,SUPREME COURT,SCATTERING,SCATTERING,0,307
5577300,STILES,T,T STILES (OCONTO),2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,125,203
5577300,STILES,T,T STILES (OCONTO),2013,SUPREME COURT,LIBERAL,ED FALLONE,78,203
5577300,STILES,T,T STILES (OCONTO),2013,SUPREME COURT,SCATTERING,SCATTERING,0,203
5577300,STILES,T,T STILES (OCONTO),2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,100,206
5577300,STILES,T,T STILES (OCONTO),2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,106,206
5577300,STILES,T,T STILES (OCONTO),2015,SUPREME COURT,SCATTERING,SCATTERING,0,206
5577300,STILES,T,T STILES (OCONTO),2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,332,537
5577300,STILES,T,T STILES (OCONTO),2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,205,537
5577300,STILES,T,T STILES (OCONTO),2016,SUPREME COURT,SCATTERING,SCATTERING,0,537
5577300,STILES,T,T STILES (OCONTO),2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,227,227
5577300,STILES,T,T STILES (OCONTO),2017,SUPREME COURT,SCATTERING,SCATTERING,0,227
5577300,STILES,T,T STILES (OCONTO),2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,104,179
5577300,STILES,T,T STILES (OCONTO),2018,SUPREME COURT,LIBERAL,REBECCA DALLET,74,179
5577300,STILES,T,T STILES (OCONTO),2018,SUPREME COURT,SCATTERING,SCATTERING,1,179
5577300,STILES,T,T STILES (OCONTO),2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,262,362
5577300,STILES,T,T STILES (OCONTO),2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,100,362
5577300,STILES,T,T STILES (OCONTO),2019,SUPREME COURT,SCATTERING,SCATTERING,0,362
5577300,STILES,T,T STILES (OCONTO),2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,246,390
5577300,STILES,T,T STILES (OCONTO),2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,144,390
5577300,STILES,T,T STILES (OCONTO),2020,SUPREME COURT,SCATTERING,SCATTERING,0,390
5577300,STILES,T,T STILES (OCONTO),2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,363,544
5577300,STILES,T,T STILES (OCONTO),2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,180,544
5577300,STILES,T,T STILES (OCONTO),2023,SUPREME COURT,SCATTERING,SCATTERING,1,544
5577300,STILES,T,T STILES (OCONTO),2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,460,663
5577300,STILES,T,T STILES (OCONTO),2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,203,663
5577300,STILES,T,T STILES (OCONTO),2025,SUPREME COURT,SCATTERING,SCATTERING,0,663
5577300,STILES,T,T STILES (OCONTO),2026,SUPREME COURT,CONSERVATIVE,MARIA S. LAZAR,273,427
5577300,STILES,T,T STILES (OCONTO),2026,SUPREME COURT,LIBERAL,CHRIS TAYLOR,151,427
5577300,STILES,T,T STILES (OCONTO),2026,SUPREME COURT,SCATTERING,SCATTERING,3,427
5577350,STINNETT,T,T STINNETT (WASHBURN),2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,14,21
5577350,STINNETT,T,T STINNETT (WASHBURN),2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,7,21
5577350,STINNETT,T,T STINNETT (WASHBURN),2000,SUPREME COURT,SCATTERING,SCATTERING,0,21
5577350,STINNETT,T,T STINNETT (WASHBURN),2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",49,49
5577350,STINNETT,T,T STINNETT (WASHBURN),2001,SUPREME COURT,SCATTERING,SCATTERING,0,49
5577350,STINNETT,T,T STINNETT (WASHBURN),2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,22,77
5577350,STINNETT,T,T STINNETT (WASHBURN),2003,SUPREME COURT,LIBERAL,ED BRUNNER,54,77
5577350,STINNETT,T,T STINNETT (WASHBURN),2003,SUPREME COURT,SCATTERING,SCATTERING,1,77
5577350,STINNETT,T,T STINNETT (WASHBURN),2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,46,48
5577350,STINNETT,T,T STINNETT (WASHBURN),2005,SUPREME COURT,SCATTERING,SCATTERING,2,48
5577350,STINNETT,T,T STINNETT (WASHBURN),2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,41,42
5577350,STINNETT,T,T STINNETT (WASHBURN),2006,SUPREME COURT,SCATTERING,SCATTERING,1,42
5577350,STINNETT,T,T STINNETT (WASHBURN),2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,37,60
5577350,STINNETT,T,T STINNETT (WASHBURN),2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,23,60
5577350,STINNETT,T,T STINNETT (WASHBURN),2007,SUPREME COURT,SCATTERING,SCATTERING,0,60
5577350,STINNETT,T,T STINNETT (WASHBURN),2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,37,47
5577350,STINNETT,T,T STINNETT (WASHBURN),2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,10,47
5577350,STINNETT,T,T STINNETT (WASHBURN),2008,SUPREME COURT,SCATTERING,SCATTERING,0,47
5577350,STINNETT,T,T STINNETT (WASHBURN),2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,20,61
5577350,STINNETT,T,T STINNETT (WASHBURN),2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,41,61
5577350,STINNETT,T,T STINNETT (WASHBURN),2009,SUPREME COURT,SCATTERING,SCATTERING,0,61
5577350,STINNETT,T,T STINNETT (WASHBURN),2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",52,95
5577350,STINNETT,T,T STINNETT (WASHBURN),2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,42,95
5577350,STINNETT,T,T STINNETT (WASHBURN),2011,SUPREME COURT,SCATTERING,SCATTERING,1,95
5577350,STINNETT,T,T STINNETT (WASHBURN),2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,25,49
5577350,STINNETT,T,T STINNETT (WASHBURN),2013,SUPREME COURT,LIBERAL,ED FALLONE,24,49
5577350,STINNETT,T,T STINNETT (WASHBURN),2013,SUPREME COURT,SCATTERING,SCATTERING,0,49
5577350,STINNETT,T,T STINNETT (WASHBURN),2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,20,38
5577350,STINNETT,T,T STINNETT (WASHBURN),2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,18,38
5577350,STINNETT,T,T STINNETT (WASHBURN),2015,SUPREME COURT,SCATTERING,SCATTERING,0,38
5577350,STINNETT,T,T STINNETT (WASHBURN),2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,46,78
5577350,STINNETT,T,T STINNETT (WASHBURN),2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,32,78
5577350,STINNETT,T,T STINNETT (WASHBURN),2016,SUPREME COURT,SCATTERING,SCATTERING,0,78
5577350,STINNETT,T,T STINNETT (WASHBURN),2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,29,30
5577350,STINNETT,T,T STINNETT (WASHBURN),2017,SUPREME COURT,SCATTERING,SCATTERING,1,30
5577350,STINNETT,T,T STINNETT (WASHBURN),2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,27,37
5577350,STINNETT,T,T STINNETT (WASHBURN),2018,SUPREME COURT,LIBERAL,REBECCA DALLET,10,37
5577350,STINNETT,T,T STINNETT (WASHBURN),2018,SUPREME COURT,SCATTERING,SCATTERING,0,37
5577350,STINNETT,T,T STINNETT (WASHBURN),2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,26,36
5577350,STINNETT,T,T STINNETT (WASHBURN),2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,10,36
5577350,STINNETT,T,T STINNETT (WASHBURN),2019,SUPREME COURT,SCATTERING,SCATTERING,0,36
5577350,STINNETT,T,T STINNETT (WASHBURN),2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,50,67
5577350,STINNETT,T,T STINNETT (WASHBURN),2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,17,67
5577350,STINNETT,T,T STINNETT (WASHBURN),2020,SUPREME COURT,SCATTERING,SCATTERING,0,67
5577350,STINNETT,T,T STINNETT (WASHBURN),2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,51,79
5577350,STINNETT,T,T STINNETT (WASHBURN),2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,28,79
5577350,STINNETT,T,T STINNETT (WASHBURN),2023,SUPREME COURT,SCATTERING,SCATTERING,0,79
5577350,STINNETT,T,T STINNETT (WASHBURN),2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,67,98
5577350,STINNETT,T,T STINNETT (WASHBURN),2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,31,98
5577350,STINNETT,T,T STINNETT (WASHBURN),2025,SUPREME COURT,SCATTERING,SCATTERING,0,98
5577350,STINNETT,T,T STINNETT (WASHBURN),2026,SUPREME COURT,CONSERVATIVE,MARIA S. LAZAR,31,57
5577350,STINNETT,T,T STINNETT (WASHBURN),2026,SUPREME COURT,LIBERAL,CHRIS TAYLOR,26,57
5577350,STINNETT,T,T STINNETT (WASHBURN),2026,SUPREME COURT,SCATTERING,SCATTERING,0,57
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,89,152
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,63,152
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2000,SUPREME COURT,SCATTERING,SCATTERING,0,152
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",160,160
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2001,SUPREME COURT,SCATTERING,SCATTERING,0,160
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,87,183
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2003,SUPREME COURT,LIBERAL,ED BRUNNER,96,183
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2003,SUPREME COURT,SCATTERING,SCATTERING,0,183
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,99,99
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2005,SUPREME COURT,SCATTERING,SCATTERING,0,99
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,48,48
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2006,SUPREME COURT,SCATTERING,SCATTERING,0,48
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,60,98
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,38,98
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2007,SUPREME COURT,SCATTERING,SCATTERING,0,98
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,113,217
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,104,217
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2008,SUPREME COURT,SCATTERING,SCATTERING,0,217
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,27,84
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,57,84
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2009,SUPREME COURT,SCATTERING,SCATTERING,0,84
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",140,224
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,84,224
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2011,SUPREME COURT,SCATTERING,SCATTERING,0,224
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,66,101
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2013,SUPREME COURT,LIBERAL,ED FALLONE,35,101
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2013,SUPREME COURT,SCATTERING,SCATTERING,0,101
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,38,90
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,52,90
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2015,SUPREME COURT,SCATTERING,SCATTERING,0,90
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,167,251
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,84,251
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2016,SUPREME COURT,SCATTERING,SCATTERING,0,251
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,63,63
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2017,SUPREME COURT,SCATTERING,SCATTERING,0,63
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,76,171
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2018,SUPREME COURT,LIBERAL,REBECCA DALLET,95,171
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2018,SUPREME COURT,SCATTERING,SCATTERING,0,171
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,130,208
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,78,208
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2019,SUPREME COURT,SCATTERING,SCATTERING,0,208
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,95,175
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,80,175
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2020,SUPREME COURT,SCATTERING,SCATTERING,0,175
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,189,286
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,96,286
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2023,SUPREME COURT,SCATTERING,SCATTERING,1,286
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,224,337
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,113,337
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2025,SUPREME COURT,SCATTERING,SCATTERING,0,337
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2026,SUPREME COURT,CONSERVATIVE,MARIA S. LAZAR,113,192
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2026,SUPREME COURT,LIBERAL,CHRIS TAYLOR,79,192
5577400,STOCKBRIDGE,V,V STOCKBRIDGE,2026,SUPREME COURT,SCATTERING,SCATTERING,0,192
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,168,239
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,71,239
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2000,SUPREME COURT,SCATTERING,SCATTERING,0,239
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",220,220
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2001,SUPREME COURT,SCATTERING,SCATTERING,0,220
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,117,226
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2003,SUPREME COURT,LIBERAL,ED BRUNNER,109,226
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2003,SUPREME COURT,SCATTERING,SCATTERING,0,226
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,113,113
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2005,SUPREME COURT,SCATTERING,SCATTERING,0,113
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,47,47
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2006,SUPREME COURT,SCATTERING,SCATTERING,0,47
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,313,446
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,133,446
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2007,SUPREME COURT,SCATTERING,SCATTERING,0,446
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,179,341
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,162,341
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2008,SUPREME COURT,SCATTERING,SCATTERING,0,341
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,138,370
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,232,370
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2009,SUPREME COURT,SCATTERING,SCATTERING,0,370
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",472,710
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,237,710
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2011,SUPREME COURT,SCATTERING,SCATTERING,1,710
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,201,299
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2013,SUPREME COURT,LIBERAL,ED FALLONE,98,299
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2013,SUPREME COURT,SCATTERING,SCATTERING,0,299
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,101,188
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,87,188
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2015,SUPREME COURT,SCATTERING,SCATTERING,0,188
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,430,612
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,182,612
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2016,SUPREME COURT,SCATTERING,SCATTERING,0,612
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,165,165
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2017,SUPREME COURT,SCATTERING,SCATTERING,0,165
5577425,STOCKBRIDGE,T,T STOCKBRIDGE (CALUMET),2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,163,268
